Real_Time,Temp_C,Cond_uScm-1,CellVoltage,StateofCharge,ErrorCode
Real_Time,Temp_C,Cond_uScm-1,CellVoltage,StateofCharge,ErrorCode
946708483,19.55,19470.00,4.07,85.77,0
946708502,19.53,19460.00,4.07,85.77,0
946708522,19.51,19460.00,4.07,85.77,0
946708542,19.49,19450.00,4.07,85.77,0
946708562,19.48,19440.00,4.07,85.77,0
946708583,19.46,19440.00,4.07,85.77,0
946708603,19.44,19430.00,4.07,85.77,0
946708622,19.42,19420.00,4.07,85.77,0
946708642,19.40,19410.00,4.07,85.77,0
946708662,19.39,19410.00,4.07,85.77,0
946708682,19.37,19400.00,4.07,85.63,0
946708703,19.35,19400.00,4.07,85.63,0
946708723,19.33,19380.00,4.07,85.63,0
946708743,19.32,19380.00,4.07,85.63,0
946708762,19.30,19370.00,4.07,85.63,0
946708782,19.28,19360.00,4.07,85.63,0
946708802,19.26,19360.00,4.07,85.63,0
946708823,19.24,19340.00,4.07,85.63,0
946708843,19.23,19340.00,4.07,85.63,0
946708862,19.21,19330.00,4.07,85.63,0
946708882,19.19,19320.00,4.07,85.63,0
946708902,19.17,19320.00,4.07,85.63,0
946708922,19.15,19310.00,4.07,85.63,0
946708943,19.14,19310.00,4.07,85.63,0
946708963,19.12,19300.00,4.07,85.63,0
946708983,19.10,19290.00,4.06,85.63,0
946709002,19.09,19290.00,4.06,85.63,0
946709022,19.07,19280.00,4.07,85.63,0
946709042,19.06,19270.00,4.07,85.63,0
946709063,19.04,19260.00,4.06,85.63,0
946709083,19.02,19270.00,4.06,85.63,0
946709103,19.01,19250.00,4.07,85.63,0
946709122,18.99,19250.00,4.06,85.63,0
946709142,18.97,19230.00,4.06,85.63,0
946709162,18.96,19230.00,4.06,85.63,0
946709183,18.94,19220.00,4.06,85.63,0
946709203,18.92,19210.00,4.06,85.63,0
946709222,18.90,19210.00,4.06,85.63,0
946709242,18.88,19190.00,4.06,85.63,0
946709262,18.86,19190.00,4.06,85.63,0
946709282,18.84,19180.00,4.06,85.63,0
946709303,18.83,19180.00,4.06,85.63,0
946709323,18.81,19170.00,4.06,85.63,0
946709342,18.80,19170.00,4.06,85.63,0
946709362,18.78,19150.00,4.06,85.63,0
946709382,18.76,19150.00,4.06,85.63,0
946709402,18.75,19140.00,4.06,85.63,0
946709423,18.73,19140.00,4.06,85.63,0
946709443,18.71,19130.00,4.06,85.63,0
946709463,18.69,19130.00,4.06,85.63,0
946709482,18.68,19120.00,4.06,85.63,0
946709502,18.67,19110.00,4.06,85.63,0
946709522,18.65,19100.00,4.06,85.63,0
946709543,18.63,19090.00,4.06,85.63,0
946709563,18.61,19080.00,4.06,85.63,0
946709582,18.60,19080.00,4.06,85.63,0
946709602,18.58,19080.00,4.06,85.63,0
946709622,18.56,19070.00,4.06,85.63,0
946709642,18.54,19060.00,4.06,85.63,0
946709663,18.53,19060.00,4.06,85.63,0
946709683,18.51,19050.00,4.06,85.63,0
946709702,18.50,19040.00,4.06,85.63,0
946709722,18.48,19030.00,4.06,85.63,0
946709742,18.46,19020.00,4.06,85.63,0
946709763,18.44,19020.00,4.06,85.63,0
946709783,18.43,19020.00,4.06,85.63,0
946709803,18.41,19000.00,4.06,85.63,0
946709822,18.39,19000.00,4.06,85.63,0
946709842,18.38,18990.00,4.06,85.63,0
946709862,18.36,18980.00,4.06,85.48,0
946709883,18.34,18980.00,4.06,85.48,0
946709903,18.32,18970.00,4.06,85.48,0
946709923,18.31,18960.00,4.06,85.48,0
946709942,18.29,18960.00,4.06,85.48,0
946709962,18.27,18950.00,4.06,85.48,0
946709982,18.26,18940.00,4.06,85.48,0
946710003,18.24,18930.00,4.06,85.48,0
946710023,18.22,18920.00,4.06,85.48,0
946710042,18.21,18920.00,4.06,85.48,0
946710062,18.19,18920.00,4.06,85.48,0
946710082,18.17,18910.00,4.06,85.48,0
946710102,18.15,18900.00,4.06,85.48,0
946710123,18.14,18890.00,4.06,85.48,0
946710143,18.12,18890.00,4.06,85.48,0
946710162,18.11,18880.00,4.06,85.48,0
946710182,18.09,18880.00,4.06,85.48,0
946710202,18.08,18870.00,4.06,85.48,0
946710223,18.06,18860.00,4.06,85.48,0
946710243,18.04,18850.00,4.06,85.48,0
946710263,18.02,18850.00,4.06,85.48,0
946710282,18.00,18840.00,4.06,85.48,0
946710302,17.99,18830.00,4.06,85.48,0
946710322,17.97,18830.00,4.06,85.48,0
946710343,17.96,18820.00,4.06,85.48,0
946710363,17.94,18810.00,4.06,85.48,0
946710383,17.93,18800.00,4.06,85.48,0
946710402,17.91,18800.00,4.06,85.48,0
946710422,17.90,18790.00,4.06,85.48,0
946710442,17.88,18780.00,4.06,85.48,0
946710463,17.86,18770.00,4.06,85.48,0
946710483,17.85,18730.00,4.06,85.48,0
946710502,17.83,18740.00,4.06,85.48,0
946710522,17.81,18740.00,4.06,85.48,0
946710542,17.80,18740.00,4.06,85.48,0
946710562,17.78,18760.00,4.06,85.48,0
946710583,17.76,18750.00,4.06,85.48,0
946710603,17.75,18740.00,4.06,85.48,0
946710622,17.73,18730.00,4.06,85.48,0
946710642,17.72,18720.00,4.06,85.48,0
946710662,17.70,18720.00,4.06,85.48,0
946710683,17.69,18710.00,4.06,85.48,0
946710703,17.67,18710.00,4.06,85.48,0
946710723,17.65,18690.00,4.06,85.48,0
946710742,17.64,18690.00,4.06,85.48,0
946710762,17.62,18680.00,4.06,85.48,0
946710782,17.61,18680.00,4.06,85.48,0
946710803,17.59,18670.00,4.06,85.48,0
946710823,17.57,18660.00,4.06,85.48,0
946710843,17.56,18650.00,4.06,85.48,0
946710862,17.54,18650.00,4.06,85.48,0
946710882,17.52,18640.00,4.06,85.48,0
946710902,17.51,18630.00,4.06,85.48,0
946710923,17.49,18620.00,4.06,85.48,0
946710943,17.48,18620.00,4.06,85.48,0
946710962,17.46,18620.00,4.06,85.48,0
946710982,17.44,18600.00,4.06,85.48,0
946711002,17.43,18600.00,4.06,85.48,0
946711022,17.41,18600.00,4.06,85.48,0
946711043,17.40,18580.00,4.06,85.48,0
946711063,17.38,18580.00,4.06,85.34,0
946711082,17.36,18570.00,4.06,85.34,0
946711102,17.34,18560.00,4.06,85.34,0
946711122,17.33,18560.00,4.06,85.34,0
946711143,17.32,18550.00,4.06,85.34,0
946711163,17.30,18540.00,4.06,85.34,0
946711183,17.29,18540.00,4.06,85.34,0
946711202,17.27,18530.00,4.06,85.34,0
946711222,17.25,18520.00,4.06,85.34,0
946711242,17.24,18520.00,4.06,85.34,0
946711263,17.21,18510.00,4.06,85.34,0
946711283,17.20,18500.00,4.06,85.34,0
946711303,17.18,18490.00,4.06,85.34,0
946711322,17.17,18480.00,4.06,85.34,0
946711342,17.16,18480.00,4.06,85.34,0
946711362,17.14,18470.00,4.06,85.34,0
946711383,17.12,18460.00,4.06,85.34,0
946711403,17.10,18460.00,4.06,85.34,0
946711422,17.09,18450.00,4.06,85.34,0
946711442,17.07,18440.00,4.06,85.34,0
946711462,17.06,18430.00,4.06,85.34,0
946711482,17.04,18430.00,4.06,85.34,0
946711503,17.02,18420.00,4.06,85.34,0
946711523,17.01,18410.00,4.06,85.34,0
946711542,16.99,18410.00,4.06,85.34,0
946711562,16.98,18400.00,4.06,85.34,0
946711582,16.96,18390.00,4.06,85.34,0
946711603,16.95,18390.00,4.06,85.34,0
946711623,16.93,18370.00,4.06,85.34,0
946711643,16.92,18360.00,4.06,85.34,0
946711662,16.91,18360.00,4.06,85.34,0
946711682,16.89,18350.00,4.06,85.34,0
946711702,16.88,18340.00,4.06,85.34,0
946711723,16.86,18330.00,4.06,85.34,0
946711743,16.84,18310.00,4.06,85.34,0
946711763,16.83,18300.00,4.06,85.34,0
946711782,16.81,18300.00,4.06,85.34,0
946711802,16.80,18290.00,4.06,85.34,0
946711822,16.78,18280.00,4.06,85.34,0
946711843,16.76,18270.00,4.06,85.34,0
946711863,16.75,18270.00,4.06,85.34,0
946711882,16.73,18260.00,4.06,85.34,0
946711902,16.71,18250.00,4.06,85.34,0
946711922,16.70,18240.00,4.06,85.34,0
946711942,16.69,18230.00,4.06,85.34,0
946711963,16.67,18230.00,4.06,85.34,0
946711983,16.66,18220.00,4.06,85.34,0
946712002,16.64,18220.00,4.06,85.34,0
946712022,16.62,18220.00,4.06,85.34,0
946712042,16.61,18210.00,4.06,85.34,0
946712063,16.59,18200.00,4.06,85.34,0
946712083,16.58,18190.00,4.06,85.34,0
946712103,16.56,18190.00,4.06,85.34,0
946712122,16.55,18180.00,4.06,85.34,0
946712142,16.53,18170.00,4.06,85.34,0
946712162,16.52,18160.00,4.06,85.20,0
946712182,16.50,18160.00,4.06,85.20,0
946712203,16.49,18150.00,4.06,85.20,0
946712223,16.47,18140.00,4.06,85.20,0
946712242,16.46,18130.00,4.06,85.20,0
946712262,16.44,18130.00,4.06,85.20,0
946712282,16.43,18120.00,4.06,85.20,0
946712302,16.41,18120.00,4.06,85.20,0
946712323,16.39,18110.00,4.06,85.20,0
946712343,16.38,18100.00,4.06,85.20,0
946712362,16.36,18100.00,4.06,85.20,0
946712382,16.34,18090.00,4.06,85.20,0
946712402,16.33,18080.00,4.06,85.20,0
946712423,16.32,18080.00,4.06,85.20,0
946712443,16.30,18070.00,4.06,85.20,0
946712463,16.28,18060.00,4.06,85.20,0
946712482,16.27,18060.00,4.06,85.20,0
946712502,16.25,18050.00,4.06,85.20,0
946712522,16.24,18040.00,4.06,85.20,0
946712543,16.22,18030.00,4.06,85.20,0
946712563,16.21,18030.00,4.06,85.20,0
946712583,16.20,18020.00,4.06,85.20,0
946712602,16.18,18020.00,4.06,85.20,0
946712622,16.17,18010.00,4.06,85.20,0
946712642,16.15,18000.00,4.06,85.20,0
946712662,16.14,18000.00,4.06,85.20,0
946712683,16.12,17990.00,4.06,85.20,0
946712703,16.11,17990.00,4.06,85.20,0
946712722,16.09,17980.00,4.06,85.20,0
946712742,16.08,17970.00,4.06,85.20,0
946712762,16.06,17960.00,4.06,85.20,0
946712783,16.05,17960.00,4.06,85.20,0
946712803,16.03,17950.00,4.06,85.20,0
946712823,16.01,17950.00,4.06,85.20,0
946712842,16.00,17940.00,4.06,85.20,0
946712862,15.99,17930.00,4.06,85.20,0
946712882,15.97,17800.00,4.06,85.20,0
946712903,15.95,17840.00,4.06,85.20,0
946712923,15.94,17810.00,4.06,85.20,0
946712943,15.92,17800.00,4.06,85.20,0
946712962,15.91,17790.00,4.06,85.20,0
946712982,15.89,17810.00,4.06,85.20,0
946713002,15.87,17780.00,4.06,85.20,0
946713023,15.86,17780.00,4.06,85.20,0
946713043,15.85,17780.00,4.06,85.20,0
946713062,15.83,17750.00,4.06,85.20,0
946713082,15.82,17740.00,4.06,85.20,0
946713102,15.81,17730.00,4.06,85.20,0
946713122,15.80,17710.00,4.06,85.20,0
946713143,15.78,17700.00,4.06,85.20,0
946713163,15.76,17690.00,4.06,85.20,0
946713182,15.75,17690.00,4.06,85.20,0
946713202,15.73,17680.00,4.06,85.20,0
946713222,15.72,17680.00,4.06,85.20,0
946713243,15.71,17680.00,4.06,85.20,0
946713263,15.69,17660.00,4.06,85.20,0
946713283,15.68,17650.00,4.06,85.20,0
946713302,15.67,17640.00,4.06,85.20,0
946713322,15.65,17650.00,4.06,85.05,0
946713342,15.64,17660.00,4.06,85.05,0
946713363,15.62,17630.00,4.06,85.05,0
946713383,15.61,17640.00,4.06,85.05,0
946713403,15.60,17660.00,4.06,85.05,0
946713422,15.58,17650.00,4.06,85.05,0
946713442,15.56,17640.00,4.06,85.05,0
946713462,15.55,17640.00,4.06,85.05,0
946713483,15.54,17640.00,4.06,85.05,0
946713503,15.53,17620.00,4.06,85.05,0
946713522,15.51,17610.00,4.06,85.05,0
946713542,15.49,17600.00,4.06,85.05,0
946713562,15.48,17590.00,4.06,85.05,0
946713582,15.47,17580.00,4.06,85.05,0
946713603,15.45,17580.00,4.06,85.05,0
946713623,15.44,17570.00,4.06,85.05,0
946713642,15.42,17570.00,4.06,85.05,0
946713662,15.41,17560.00,4.06,85.05,0
946713682,15.40,17560.00,4.06,85.05,0
946713703,15.38,17550.00,4.06,85.05,0
946713723,15.37,17540.00,4.06,85.05,0
946713743,15.36,17540.00,4.06,85.05,0
946713762,15.34,17530.00,4.06,85.05,0
946713782,15.33,17530.00,4.06,85.05,0
946713802,15.32,17530.00,4.06,85.05,0
946713823,15.30,17520.00,4.06,85.05,0
946713843,15.29,17510.00,4.06,85.05,0
946713863,15.27,17500.00,4.06,85.05,0
946713882,15.26,17450.00,4.06,85.05,0
946713902,15.24,17460.00,4.06,85.05,0
946713922,15.23,17460.00,4.06,85.05,0
946713943,15.22,17450.00,4.06,85.05,0
946713963,15.20,17440.00,4.06,85.05,0
946713982,15.19,17440.00,4.06,85.05,0
946714002,15.18,17430.00,4.06,85.05,0
946714022,15.16,17430.00,4.06,85.05,0
946714042,15.15,17430.00,4.06,85.05,0
946714063,15.14,17420.00,4.06,85.05,0
946714083,15.12,17420.00,4.06,85.05,0
946714102,15.11,17400.00,4.06,85.05,0
946714122,15.09,17400.00,4.06,85.05,0
946714142,15.08,17390.00,4.06,85.05,0
946714163,15.06,17390.00,4.06,85.05,0
946714183,15.05,17380.00,4.06,85.05,0
946714203,15.04,17380.00,4.06,85.05,0
946714222,15.02,17380.00,4.06,85.05,0
946714242,15.01,17380.00,4.06,85.05,0
946714262,15.00,17360.00,4.06,85.05,0
946714283,14.98,17380.00,4.06,85.05,0
946714303,14.97,17360.00,4.06,85.05,0
946714323,14.96,17340.00,4.06,85.05,0
946714342,14.94,17340.00,4.06,85.05,0
946714362,14.93,17340.00,4.06,85.05,0
946714382,14.92,17330.00,4.06,84.91,0
946714403,14.90,17330.00,4.06,84.91,0
946714423,14.89,17330.00,4.06,84.91,0
946714442,14.88,17310.00,4.06,84.91,0
946714462,14.87,17370.00,4.06,84.91,0
946714482,14.86,17300.00,4.06,84.91,0
946714502,14.84,17290.00,4.06,84.91,0
946714523,14.82,16920.00,4.06,84.91,0
946714543,14.82,17650.00,4.06,84.91,0
946714562,14.81,17640.00,4.06,84.91,0
946714582,14.81,17630.00,4.06,84.91,0
946714602,14.79,17610.00,4.06,84.91,0
946714623,14.78,17610.00,4.06,84.91,0
946714643,14.77,17610.00,4.06,84.91,0
946714663,14.77,17600.00,4.06,84.91,0
946714682,14.75,17590.00,4.06,84.91,0
946714702,14.74,17580.00,4.06,84.91,0
946714722,14.73,17580.00,4.06,84.91,0
946714743,14.72,17570.00,4.06,84.91,0
946714763,14.71,17560.00,4.06,84.91,0
946714783,14.69,17560.00,4.06,84.91,0
946714802,14.68,17560.00,4.06,84.91,0
946714822,14.66,17550.00,4.06,84.91,0
946714842,14.65,17540.00,4.06,84.91,0
946714863,14.64,17540.00,4.06,84.91,0
946714883,14.62,17520.00,4.06,84.91,0
946714902,14.61,17510.00,4.06,84.91,0
946714922,14.59,17490.00,4.06,84.91,0
946714942,14.58,17490.00,4.06,84.91,0
946714962,14.56,17490.00,4.06,84.91,0
946714983,14.55,17480.00,4.06,84.91,0
946715003,14.54,17470.00,4.06,84.91,0
946715022,14.52,17460.00,4.06,84.91,0
946715042,14.51,17450.00,4.06,84.91,0
946715062,14.51,17440.00,4.06,84.91,0
946715083,14.49,17440.00,4.06,84.91,0
946715103,14.48,17410.00,4.06,84.91,0
946715123,14.47,17390.00,4.06,84.91,0
946715142,14.45,17420.00,4.06,84.91,0
946715162,14.44,17400.00,4.06,84.91,0
946715182,14.43,17390.00,4.06,84.91,0
946715203,14.42,17380.00,4.06,84.91,0
946715223,14.40,17370.00,4.06,84.91,0
946715243,14.39,17350.00,4.06,84.91,0
946715262,14.38,17330.00,4.06,84.91,0
946715282,14.36,17360.00,4.06,84.91,0
946715302,14.35,17350.00,4.06,84.91,0
946715323,14.33,17340.00,4.06,84.91,0
946715343,14.32,17330.00,4.06,84.91,0
946715362,14.31,17320.00,4.06,84.91,0
946715382,14.30,17320.00,4.06,84.91,0
946715402,14.28,17310.00,4.06,84.91,0
946715422,14.27,17300.00,4.06,84.91,0
946715443,14.26,17300.00,4.06,84.91,0
946715463,14.24,17300.00,4.06,84.91,0
946715482,14.23,17290.00,4.06,84.77,0
946715502,14.22,17310.00,4.06,84.77,0
946715522,14.21,17290.00,4.06,84.77,0
946715543,14.20,17280.00,4.06,84.77,0
946715563,14.18,17270.00,4.06,84.77,0
946715583,14.17,17270.00,4.06,84.77,0
946715602,14.16,17270.00,4.06,84.77,0
946715622,14.15,17250.00,4.06,84.77,0
946715642,14.14,17230.00,4.06,84.77,0
946715663,14.12,17220.00,4.06,84.77,0
946715683,14.11,17210.00,4.06,84.77,0
946715703,14.10,17200.00,4.06,84.77,0
946715722,14.08,17210.00,4.06,84.77,0
946715742,14.07,17200.00,4.06,84.77,0
946715762,14.06,17190.00,4.06,84.77,0
946715783,14.04,17180.00,4.06,84.77,0
946715803,14.03,17170.00,4.06,84.77,0
946715822,14.02,17150.00,4.06,84.77,0
946715842,14.00,17150.00,4.06,84.77,0
946715862,13.99,17140.00,4.06,84.77,0
946715882,13.98,17130.00,4.06,84.77,0
946715903,13.97,17130.00,4.06,84.77,0
946715923,13.95,17120.00,4.06,84.77,0
946715942,13.94,17110.00,4.06,84.77,0
946715962,13.93,17100.00,4.06,84.77,0
946715982,13.91,17100.00,4.06,84.77,0
946716003,13.90,17090.00,4.06,84.77,0
946716023,13.89,17090.00,4.06,84.77,0
946716043,13.88,17090.00,4.06,84.77,0
946716062,13.87,17070.00,4.06,84.77,0
946716082,13.85,17060.00,4.06,84.77,0
946716102,13.84,17060.00,4.06,84.77,0
946716122,13.83,17060.00,4.06,84.77,0
946716143,13.82,17050.00,4.06,84.77,0
946716163,13.80,17050.00,4.06,84.77,0
946716182,13.79,17030.00,4.06,84.77,0
946716202,13.78,17020.00,4.06,84.77,0
946716222,13.77,17010.00,4.06,84.77,0
946716242,13.75,17010.00,4.06,84.77,0
946716263,13.74,17010.00,4.06,84.77,0
946716283,13.73,17050.00,4.06,84.77,0
946716302,13.72,17070.00,4.06,84.77,0
946716322,13.71,17060.00,4.06,84.77,0
946716342,13.70,17060.00,4.06,84.77,0
946716363,13.69,17040.00,4.06,84.77,0
946716383,13.68,17040.00,4.06,84.77,0
946716403,13.67,17040.00,4.06,84.77,0
946716422,13.66,17040.00,4.06,84.77,0
946716442,13.65,17040.00,4.05,84.77,0
946716462,13.64,17020.00,4.05,84.77,0
946716483,13.62,17040.00,4.05,84.77,0
946716503,13.61,17030.00,4.05,84.62,0
946716523,13.60,17010.00,4.05,84.62,0
946716542,13.59,17000.00,4.05,84.62,0
946716562,13.57,17010.00,4.05,84.62,0
946716582,13.56,17030.00,4.05,84.62,0
946716603,13.55,17000.00,4.05,84.62,0
946716623,13.54,17010.00,4.05,84.62,0
946716642,13.53,17000.00,4.05,84.62,0
946716662,13.52,17000.00,4.05,84.62,0
946716682,13.50,16990.00,4.05,84.62,0
946716702,13.49,16980.00,4.05,84.62,0
946716723,13.48,16980.00,4.05,84.62,0
946716743,13.47,16970.00,4.05,84.62,0
946716762,13.46,16980.00,4.05,84.62,0
946716782,13.45,16980.00,4.05,84.62,0
946716802,13.44,16970.00,4.05,84.62,0
946716823,13.43,16970.00,4.05,84.62,0
946716843,13.42,16950.00,4.05,84.62,0
946716863,13.40,16950.00,4.05,84.62,0
946716882,13.39,16950.00,4.05,84.62,0
946716902,13.38,16940.00,4.05,84.62,0
946716922,13.36,16940.00,4.05,84.62,0
946716942,13.35,16930.00,4.05,84.62,0
946716963,13.35,16930.00,4.05,84.62,0
946716983,13.33,16930.00,4.05,84.62,0
946717002,13.32,16920.00,4.05,84.62,0
946717022,13.31,16920.00,4.05,84.62,0
946717042,13.29,16930.00,4.05,84.62,0
946717063,13.28,16910.00,4.05,84.62,0
946717083,13.27,16900.00,4.05,84.62,0
946717103,13.25,16900.00,4.05,84.62,0
946717122,13.24,16890.00,4.05,84.62,0
946717142,13.23,16880.00,4.05,84.62,0
946717162,13.22,16870.00,4.05,84.62,0
946717183,13.21,16870.00,4.05,84.62,0
946717203,13.20,16870.00,4.05,84.62,0
946717223,13.19,16850.00,4.05,84.62,0
946717242,13.18,16850.00,4.05,84.62,0
946717262,13.17,16840.00,4.05,84.62,0
946717282,13.15,16830.00,4.05,84.62,0
946717303,13.14,16820.00,4.05,84.62,0
946717323,13.13,16810.00,4.05,84.62,0
946717343,13.12,16800.00,4.05,84.62,0
946717362,13.10,16790.00,4.05,84.62,0
946717382,13.09,16780.00,4.05,84.62,0
946717402,13.08,16780.00,4.05,84.62,0
946717422,13.07,16770.00,4.05,84.62,0
946717443,13.06,16760.00,4.05,84.62,0
946717463,13.04,16750.00,4.05,84.62,0
946717483,13.03,16740.00,4.05,84.62,0
946717502,13.02,16740.00,4.05,84.48,0
946717522,13.01,16710.00,4.05,84.48,0
946717542,13.00,16690.00,4.05,84.48,0
946717563,12.98,16680.00,4.05,84.48,0
946717583,12.97,16670.00,4.05,84.48,0
946717602,12.96,16660.00,4.05,84.48,0
946717622,12.95,16660.00,4.05,84.48,0
946717642,12.94,16650.00,4.05,84.48,0
946717662,12.92,16630.00,4.05,84.48,0
946717683,12.91,16630.00,4.05,84.48,0
946717703,12.90,16620.00,4.05,84.48,0
946717722,12.89,16600.00,4.05,84.48,0
946717742,12.88,16590.00,4.05,84.48,0
946717762,12.87,16620.00,4.05,84.48,0
946717783,12.85,16620.00,4.05,84.48,0
946717803,12.84,16610.00,4.05,84.48,0
946717823,12.83,16600.00,4.05,84.48,0
946717843,12.82,16590.00,4.05,84.48,0
946717862,12.81,16590.00,4.05,84.48,0
946717882,12.80,16570.00,4.05,84.48,0
946717902,12.78,16580.00,4.05,84.48,0
946717923,12.77,16590.00,4.05,84.48,0
946717943,12.76,16600.00,4.05,84.48,0
946717962,12.76,16590.00,4.05,84.48,0
946717982,12.75,16580.00,4.05,84.48,0
946718002,12.74,16570.00,4.05,84.48,0
946718022,12.73,16560.00,4.05,84.48,0
946718043,12.72,16560.00,4.05,84.48,0
946718063,12.70,16550.00,4.05,84.48,0
946718083,12.69,16530.00,4.05,84.48,0
946718102,12.68,16520.00,4.05,84.48,0
946718122,12.67,16530.00,4.05,84.48,0
946718142,12.66,16540.00,4.05,84.48,0
946718163,12.65,16520.00,4.05,84.48,0
946718183,12.63,16520.00,4.05,84.48,0
946718203,12.62,16520.00,4.05,84.48,0
946718222,12.61,16510.00,4.05,84.48,0
946718242,12.60,16500.00,4.05,84.48,0
946718262,12.59,16500.00,4.05,84.48,0
946718282,12.58,16470.00,4.05,84.48,0
946718303,12.57,16460.00,4.05,84.48,0
946718323,12.56,16440.00,4.05,84.48,0
946718342,12.54,16430.00,4.05,84.48,0
946718362,12.53,16420.00,4.05,84.48,0
946718382,12.52,16410.00,4.05,84.48,0
946718403,12.51,16410.00,4.05,84.48,0
946718423,12.50,16400.00,4.05,84.48,0
946718443,12.48,16390.00,4.05,84.48,0
946718462,12.47,16390.00,4.05,84.48,0
946718482,12.46,16380.00,4.05,84.34,0
946718502,12.45,16380.00,4.05,84.34,0
946718523,12.44,16370.00,4.05,84.34,0
946718543,12.43,16350.00,4.05,84.34,0
946718563,12.42,16360.00,4.05,84.34,0
946718582,12.41,16360.00,4.05,84.34,0
946718602,12.40,16350.00,4.05,84.34,0
946718622,12.39,16350.00,4.05,84.34,0
946718643,12.38,16350.00,4.05,84.34,0
946718663,12.37,16350.00,4.05,84.34,0
946718683,12.36,16340.00,4.05,84.34,0
946718702,12.35,16330.00,4.05,84.34,0
946718722,12.34,16320.00,4.05,84.34,0
946718742,12.33,16320.00,4.05,84.34,0
946718763,12.31,16320.00,4.05,84.34,0
946718783,12.30,16320.00,4.05,84.34,0
946718803,12.29,16290.00,4.05,84.34,0
946718822,12.28,16280.00,4.05,84.34,0
946718842,12.27,16280.00,4.05,84.34,0
946718862,12.26,16280.00,4.05,84.34,0
946718883,12.25,16280.00,4.05,84.34,0
946718903,12.24,16270.00,4.05,84.34,0
946718923,12.22,16270.00,4.05,84.34,0
946718942,12.21,16260.00,4.05,84.34,0
946718962,12.20,16250.00,4.05,84.34,0
946718982,12.19,16260.00,4.05,84.34,0
946719003,12.19,16250.00,4.05,84.34,0
946719023,12.18,16250.00,4.05,84.34,0
946719042,12.16,16240.00,4.05,84.34,0
946719062,12.15,16230.00,4.05,84.34,0
946719082,12.14,16220.00,4.05,84.34,0
946719103,12.13,16200.00,4.05,84.34,0
946719123,12.12,16180.00,4.05,84.34,0
946719143,12.10,16170.00,4.05,84.34,0
946719162,12.09,16180.00,4.05,84.34,0
946719182,12.08,16180.00,4.05,84.34,0
946719202,12.07,16170.00,4.05,84.34,0
946719223,12.06,16160.00,4.05,84.34,0
946719243,12.05,16150.00,4.05,84.34,0
946719263,12.04,16180.00,4.05,84.34,0
946719282,12.03,16170.00,4.05,84.34,0
946719302,12.02,16180.00,4.05,84.34,0
946719322,12.00,16180.00,4.05,84.34,0
946719343,12.00,16160.00,4.05,84.34,0
946719363,11.99,16150.00,4.05,84.34,0
946719383,11.98,16130.00,4.05,84.34,0
946719402,11.97,16120.00,4.05,84.34,0
946719422,11.96,16130.00,4.05,84.34,0
946719442,11.95,16250.00,4.05,84.34,0
946719463,11.94,16280.00,4.05,84.34,0
946719483,11.93,16300.00,4.05,84.17,0
946719502,11.93,16300.00,4.05,84.17,0
946719522,11.91,16260.00,4.05,84.17,0
946719542,11.91,16280.00,4.05,84.17,0
946719563,11.90,16280.00,4.05,84.17,0
946719583,11.89,16260.00,4.05,84.17,0
946719603,11.88,16280.00,4.05,84.17,0
946719622,11.87,16260.00,4.05,84.17,0
946719642,11.86,16270.00,4.05,84.17,0
946719662,11.85,16180.00,4.05,84.17,0
946719683,11.83,15990.00,4.05,84.17,0
946719703,11.82,16030.00,4.05,84.17,0
946719723,11.80,15970.00,4.05,84.17,0
946719742,11.79,15990.00,4.05,84.17,0
946719762,11.78,15930.00,4.05,84.17,0
946719782,11.77,15880.00,4.05,84.17,0
946719803,11.75,15920.00,4.05,84.17,0
946719823,11.74,15980.00,4.05,84.17,0
946719843,11.73,15950.00,4.05,84.17,0
946719862,11.72,16250.00,4.05,84.17,0
946719882,11.72,16240.00,4.05,84.17,0
946719902,11.71,16230.00,4.05,84.17,0
946719923,11.70,16230.00,4.05,84.17,0
946719943,11.70,16230.00,4.05,84.17,0
946719962,11.69,16240.00,4.05,84.17,0
946719982,11.68,16240.00,4.05,84.17,0
946720002,11.67,16050.00,4.05,84.17,0
946720023,11.66,16230.00,4.05,84.17,0
946720043,11.65,16210.00,4.05,84.17,0
946720063,11.64,16190.00,4.05,84.17,0
946720082,11.63,16210.00,4.05,84.17,0
946720102,11.62,16200.00,4.05,84.17,0
946720122,11.62,16190.00,4.05,84.17,0
946720143,11.61,16180.00,4.05,84.17,0
946720163,11.60,16150.00,4.05,84.17,0
946720183,11.59,16140.00,4.05,84.17,0
946720202,11.57,16190.00,4.05,84.17,0
946720222,11.56,16160.00,4.05,84.17,0
946720242,11.56,16140.00,4.05,84.17,0
946720263,11.54,16040.00,4.05,84.17,0
946720283,11.53,16170.00,4.05,84.17,0
946720303,11.52,16170.00,4.05,84.17,0
946720322,11.52,16190.00,4.05,84.17,0
946720342,11.51,16210.00,4.05,84.17,0
946720362,11.50,16220.00,4.05,84.17,0
946720383,11.50,16200.00,4.05,84.17,0
946720403,11.48,16150.00,4.05,84.01,0
946720423,11.47,16150.00,4.05,84.01,0
946720442,11.46,16150.00,4.05,84.01,0
946720462,11.45,16140.00,4.05,84.01,0
946720482,11.44,16140.00,4.05,84.01,0
946720503,11.43,16150.00,4.05,84.01,0
946720523,11.42,16140.00,4.05,84.01,0
946720543,11.41,16140.00,4.05,84.01,0
