e00fce680b66f0052c113d66,4/24/2025 15:30:06,c3po,cond,"1745523002,25.03,0.00"
e00fce680b66f0052c113d66,4/24/2025 15:36:06,c3po,cond,"1745523362,25.04,0.00"
e00fce680b66f0052c113d66,4/24/2025 15:42:06,c3po,cond,"1745523723,24.46,0.00"
e00fce680b66f0052c113d66,4/24/2025 15:48:06,c3po,cond,"1745524083,24.75,0.00"
e00fce680b66f0052c113d66,4/24/2025 15:54:06,c3po,cond,"1745524443,24.62,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:00:12,c3po,cond,"1745524802,24.15,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:06:11,c3po,cond,"1745525162,23.93,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:12:07,c3po,cond,"1745525523,24.39,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:18:06,c3po,cond,"1745525882,24.56,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:24:06,c3po,cond,"1745526242,24.55,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:30:09,c3po,cond,"1745526603,24.53,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:36:06,c3po,cond,"1745526962,24.36,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:42:06,c3po,cond,"1745527322,24.38,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:48:06,c3po,cond,"1745527683,24.37,0.00"
e00fce680b66f0052c113d66,4/24/2025 16:54:06,c3po,cond,"1745528043,24.12,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:00:07,c3po,cond,"1745528403,23.89,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:06:10,c3po,cond,"1745528762,24.26,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:12:06,c3po,cond,"1745529123,23.97,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:18:06,c3po,cond,"1745529483,23.97,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:24:07,c3po,cond,"1745529843,24.19,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:30:10,c3po,cond,"1745530202,23.80,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:36:07,c3po,cond,"1745530563,23.57,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:42:10,c3po,cond,"1745530922,23.81,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:48:06,c3po,cond,"1745531282,23.60,0.00"
e00fce680b66f0052c113d66,4/24/2025 17:54:08,c3po,cond,"1745531643,23.62,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:00:10,c3po,cond,"1745532002,23.60,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:06:06,c3po,cond,"1745532363,23.41,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:12:07,c3po,cond,"1745532723,23.19,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:18:10,c3po,cond,"1745533082,23.19,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:24:06,c3po,cond,"1745533443,23.19,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:30:06,c3po,cond,"1745533803,23.06,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:36:07,c3po,cond,"1745534163,23.03,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:42:07,c3po,cond,"1745534523,23.01,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:48:11,c3po,cond,"1745534882,22.84,0.00"
e00fce680b66f0052c113d66,4/24/2025 18:54:12,c3po,cond,"1745535242,22.82,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:00:06,c3po,cond,"1745535603,22.80,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:06:06,c3po,cond,"1745535963,22.77,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:12:07,c3po,cond,"1745536323,22.75,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:18:06,c3po,cond,"1745536682,22.56,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:24:06,c3po,cond,"1745537043,22.56,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:30:07,c3po,cond,"1745537403,22.55,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:36:06,c3po,cond,"1745537762,22.53,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:42:06,c3po,cond,"1745538123,22.38,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:48:07,c3po,cond,"1745538483,22.25,0.00"
e00fce680b66f0052c113d66,4/24/2025 19:54:07,c3po,cond,"1745538843,22.25,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:00:06,c3po,cond,"1745539202,22.27,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:06:06,c3po,cond,"1745539563,22.25,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:12:07,c3po,cond,"1745539923,22.22,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:18:07,c3po,cond,"1745540283,22.05,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:24:10,c3po,cond,"1745540642,22.19,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:30:06,c3po,cond,"1745541002,22.33,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:36:06,c3po,cond,"1745541363,22.17,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:42:07,c3po,cond,"1745541723,22.15,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:48:07,c3po,cond,"1745542083,21.92,0.00"
e00fce680b66f0052c113d66,4/24/2025 20:54:06,c3po,cond,"1745542442,21.75,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:00:07,c3po,cond,"1745542803,21.92,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:06:06,c3po,cond,"1745543162,21.77,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:12:06,c3po,cond,"1745543522,21.76,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:18:07,c3po,cond,"1745543883,21.74,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:24:06,c3po,cond,"1745544242,21.73,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:30:12,c3po,cond,"1745544602,21.70,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:36:06,c3po,cond,"1745544962,21.55,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:42:07,c3po,cond,"1745545323,21.55,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:48:07,c3po,cond,"1745545683,21.53,0.00"
e00fce680b66f0052c113d66,4/24/2025 21:54:07,c3po,cond,"1745546043,21.50,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:00:06,c3po,cond,"1745546402,21.31,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:06:11,c3po,cond,"1745546762,21.30,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:12:07,c3po,cond,"1745547123,21.28,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:18:06,c3po,cond,"1745547482,21.27,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:24:06,c3po,cond,"1745547842,21.29,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:30:12,c3po,cond,"1745548202,21.29,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:36:11,c3po,cond,"1745548562,21.16,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:42:11,c3po,cond,"1745548922,21.17,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:48:07,c3po,cond,"1745549283,21.17,0.00"
e00fce680b66f0052c113d66,4/24/2025 22:54:06,c3po,cond,"1745549642,21.03,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:00:06,c3po,cond,"1745550002,21.05,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:06:07,c3po,cond,"1745550362,21.02,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:12:06,c3po,cond,"1745550722,21.01,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:18:06,c3po,cond,"1745551082,21.00,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:24:11,c3po,cond,"1745551442,20.99,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:30:06,c3po,cond,"1745551802,20.97,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:36:06,c3po,cond,"1745552162,20.77,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:42:06,c3po,cond,"1745552522,20.75,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:48:06,c3po,cond,"1745552882,20.72,0.00"
e00fce680b66f0052c113d66,4/24/2025 23:54:06,c3po,cond,"1745553242,20.71,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:00:12,c3po,cond,"1745553602,20.70,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:06:06,c3po,cond,"1745553962,20.53,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:12:06,c3po,cond,"1745554322,20.39,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:18:07,c3po,cond,"1745554683,20.41,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:24:06,c3po,cond,"1745555042,20.41,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:30:06,c3po,cond,"1745555402,20.40,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:36:07,c3po,cond,"1745555762,20.40,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:42:07,c3po,cond,"1745556123,20.27,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:48:06,c3po,cond,"1745556482,20.27,0.00"
e00fce680b66f0052c113d66,4/25/2025 0:54:06,c3po,cond,"1745556842,20.12,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:00:07,c3po,cond,"1745557202,20.12,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:06:07,c3po,cond,"1745557563,20.13,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:12:06,c3po,cond,"1745557922,20.11,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:18:06,c3po,cond,"1745558282,20.10,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:24:07,c3po,cond,"1745558642,20.08,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:30:06,c3po,cond,"1745559002,20.07,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:36:06,c3po,cond,"1745559362,19.80,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:42:06,c3po,cond,"1745559722,19.81,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:48:07,c3po,cond,"1745560082,19.66,0.00"
e00fce680b66f0052c113d66,4/25/2025 1:54:11,c3po,cond,"1745560443,19.64,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:00:06,c3po,cond,"1745560802,19.62,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:06:07,c3po,cond,"1745561163,19.62,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:12:06,c3po,cond,"1745561522,19.63,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:18:06,c3po,cond,"1745561882,19.61,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:24:06,c3po,cond,"1745562242,19.36,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:30:07,c3po,cond,"1745562602,19.37,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:36:07,c3po,cond,"1745562963,19.40,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:42:06,c3po,cond,"1745563322,19.40,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:48:07,c3po,cond,"1745563682,19.26,0.00"
e00fce680b66f0052c113d66,4/25/2025 2:54:07,c3po,cond,"1745564043,19.28,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:00:06,c3po,cond,"1745564402,19.28,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:06:06,c3po,cond,"1745564762,19.31,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:12:07,c3po,cond,"1745565122,19.31,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:18:07,c3po,cond,"1745565483,19.15,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:24:07,c3po,cond,"1745565843,19.31,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:30:06,c3po,cond,"1745566202,19.17,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:36:07,c3po,cond,"1745566562,19.17,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:42:07,c3po,cond,"1745566923,19.16,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:48:07,c3po,cond,"1745567283,19.15,0.00"
e00fce680b66f0052c113d66,4/25/2025 3:54:07,c3po,cond,"1745567642,19.14,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:00:07,c3po,cond,"1745568003,19.13,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:06:07,c3po,cond,"1745568363,19.13,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:12:07,c3po,cond,"1745568722,18.99,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:18:07,c3po,cond,"1745569083,19.15,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:24:07,c3po,cond,"1745569443,19.15,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:30:07,c3po,cond,"1745569802,19.17,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:36:07,c3po,cond,"1745570163,19.17,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:42:07,c3po,cond,"1745570523,19.16,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:48:07,c3po,cond,"1745570882,18.86,0.00"
e00fce680b66f0052c113d66,4/25/2025 4:54:07,c3po,cond,"1745571242,18.85,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:00:07,c3po,cond,"1745571603,18.68,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:06:07,c3po,cond,"1745571963,18.70,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:12:07,c3po,cond,"1745572322,18.69,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:18:07,c3po,cond,"1745572683,18.71,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:24:07,c3po,cond,"1745573043,18.73,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:30:07,c3po,cond,"1745573403,18.74,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:36:07,c3po,cond,"1745573762,18.76,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:42:07,c3po,cond,"1745574123,18.77,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:48:07,c3po,cond,"1745574483,18.76,0.00"
e00fce680b66f0052c113d66,4/25/2025 5:54:07,c3po,cond,"1745574843,18.77,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:00:07,c3po,cond,"1745575203,18.76,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:06:07,c3po,cond,"1745575563,18.90,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:12:07,c3po,cond,"1745575923,18.90,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:18:08,c3po,cond,"1745576283,18.88,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:24:07,c3po,cond,"1745576643,18.87,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:30:07,c3po,cond,"1745577003,18.86,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:36:07,c3po,cond,"1745577363,18.85,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:42:06,c3po,cond,"1745577722,18.87,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:48:07,c3po,cond,"1745578082,18.88,0.00"
e00fce680b66f0052c113d66,4/25/2025 6:54:07,c3po,cond,"1745578442,18.90,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:00:07,c3po,cond,"1745578803,18.92,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:06:07,c3po,cond,"1745579163,19.16,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:12:07,c3po,cond,"1745579523,19.33,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:18:06,c3po,cond,"1745579882,19.49,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:24:07,c3po,cond,"1745580242,19.74,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:30:07,c3po,cond,"1745580602,19.90,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:36:07,c3po,cond,"1745580962,20.23,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:42:07,c3po,cond,"1745581323,20.43,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:48:07,c3po,cond,"1745581683,20.88,0.00"
e00fce680b66f0052c113d66,4/25/2025 7:54:06,c3po,cond,"1745582042,20.88,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:00:07,c3po,cond,"1745582402,21.14,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:06:07,c3po,cond,"1745582762,21.12,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:12:07,c3po,cond,"1745583122,21.10,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:18:07,c3po,cond,"1745583483,21.34,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:24:07,c3po,cond,"1745583843,21.54,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:30:07,c3po,cond,"1745584203,21.56,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:36:07,c3po,cond,"1745584562,21.57,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:42:07,c3po,cond,"1745584922,21.86,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:48:07,c3po,cond,"1745585282,22.86,0.00"
e00fce680b66f0052c113d66,4/25/2025 8:54:07,c3po,cond,"1745585643,25.32,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:00:07,c3po,cond,"1745586003,26.29,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:06:07,c3po,cond,"1745586363,26.68,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:12:07,c3po,cond,"1745586722,27.42,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:18:07,c3po,cond,"1745587082,27.66,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:24:07,c3po,cond,"1745587442,27.83,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:30:07,c3po,cond,"1745587803,28.21,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:36:07,c3po,cond,"1745588163,26.66,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:42:07,c3po,cond,"1745588523,27.31,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:48:07,c3po,cond,"1745588882,27.51,0.00"
e00fce680b66f0052c113d66,4/25/2025 9:54:07,c3po,cond,"1745589242,27.65,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:00:07,c3po,cond,"1745589602,27.17,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:06:07,c3po,cond,"1745589963,27.64,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:12:07,c3po,cond,"1745590323,27.82,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:18:07,c3po,cond,"1745590683,27.27,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:24:08,c3po,cond,"1745591043,27.28,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:30:07,c3po,cond,"1745591402,28.69,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:36:07,c3po,cond,"1745591762,28.47,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:42:07,c3po,cond,"1745592122,28.32,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:48:07,c3po,cond,"1745592483,28.70,0.00"
e00fce680b66f0052c113d66,4/25/2025 10:54:07,c3po,cond,"1745592843,29.14,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:00:08,c3po,cond,"1745593203,28.47,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:06:07,c3po,cond,"1745593562,28.92,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:12:07,c3po,cond,"1745593922,28.90,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:18:07,c3po,cond,"1745594282,28.56,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:24:07,c3po,cond,"1745594643,28.09,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:30:07,c3po,cond,"1745595003,28.44,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:36:07,c3po,cond,"1745595362,28.58,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:42:07,c3po,cond,"1745595722,28.38,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:48:07,c3po,cond,"1745596082,28.36,0.00"
e00fce680b66f0052c113d66,4/25/2025 11:54:07,c3po,cond,"1745596442,28.34,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:00:07,c3po,cond,"1745596803,28.55,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:06:07,c3po,cond,"1745597163,28.89,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:12:08,c3po,cond,"1745597523,28.87,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:18:07,c3po,cond,"1745597882,28.58,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:24:07,c3po,cond,"1745598242,29.04,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:30:07,c3po,cond,"1745598602,28.80,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:36:07,c3po,cond,"1745598963,29.25,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:42:07,c3po,cond,"1745599323,28.88,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:48:08,c3po,cond,"1745599683,28.88,0.00"
e00fce680b66f0052c113d66,4/25/2025 12:54:07,c3po,cond,"1745600042,28.89,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:00:07,c3po,cond,"1745600402,29.35,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:06:07,c3po,cond,"1745600762,28.66,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:12:07,c3po,cond,"1745601122,28.94,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:18:07,c3po,cond,"1745601483,29.15,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:24:08,c3po,cond,"1745601843,28.06,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:30:08,c3po,cond,"1745602203,28.41,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:36:07,c3po,cond,"1745602562,27.50,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:42:07,c3po,cond,"1745602922,27.95,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:48:07,c3po,cond,"1745603282,28.24,0.00"
e00fce680b66f0052c113d66,4/25/2025 13:54:07,c3po,cond,"1745603643,29.09,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:00:08,c3po,cond,"1745604003,28.62,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:06:08,c3po,cond,"1745604363,28.59,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:12:07,c3po,cond,"1745604722,28.45,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:18:07,c3po,cond,"1745605082,27.96,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:24:08,c3po,cond,"1745605442,27.80,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:30:08,c3po,cond,"1745605803,27.82,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:36:07,c3po,cond,"1745606162,27.82,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:42:07,c3po,cond,"1745606522,26.71,0.00"
e00fce680b66f0052c113d66,4/25/2025 14:48:07,c3po,cond,"1745606882,27.73,0.00"
