Real_Time,Temp_C,Cond_uScm-1
1752907682,29.15,0.00
1752908043,29.12,0.00
1752908403,29.13,0.00
1752908763,29.12,0.00
1752909122,29.12,0.00
1752909482,29.11,0.00
1752909842,29.11,0.00
1752910202,29.09,0.00
1752910563,29.09,0.00
1752910923,29.08,0.00
1752911283,29.06,0.00
1752911642,29.05,0.00
1752912002,29.05,0.00
1752912362,29.02,0.00
1752912722,28.85,0.00
1752913083,28.87,0.00
1752913443,28.87,0.00
1752913803,28.86,0.00
1752914162,28.85,0.00
1752914522,28.83,0.00
1752914882,28.80,0.00
1752915242,28.80,0.00
1752915602,28.77,0.00
1752915963,28.75,0.00
1752916322,28.73,0.00
1752916682,28.72,0.00
1752917042,28.72,0.00
1752917402,28.71,0.00
1752917763,28.69,0.00
1752918123,28.69,0.00
1752918483,28.67,0.00
1752918842,28.67,0.00
1752919202,28.65,0.00
1752919562,28.52,0.00
1752919923,28.51,0.00
1752920283,28.54,0.00
1752920643,28.69,0.00
1752921002,28.69,0.00
1752921362,28.72,0.00
1752921722,28.73,0.00
1752922082,28.88,0.00
1752922443,28.89,0.00
1752922803,29.03,0.00
1752923163,29.05,0.00
1752923523,29.18,0.00
1752923883,29.20,0.00
1752924243,29.42,0.00
1752924603,29.41,0.00
1752924962,29.41,0.00
1752925322,29.42,0.00
1752925682,29.62,0.00
1752926043,29.77,0.00
1752926403,29.79,0.00
1752926763,29.80,0.00
1752927122,29.97,0.00
1752927482,29.99,0.00
1752927842,30.22,0.00
1752928202,30.23,0.00
1752928563,30.55,0.00
1752928923,30.56,0.00
1752929283,30.81,0.00
1752929642,31.11,0.00
1752930002,31.14,0.00
1752930362,31.83,0.00
1752930723,34.49,0.00
1752931083,34.94,0.00
1752931443,35.28,0.00
1752931802,34.90,0.00
1752932162,34.64,0.00
1752932522,32.65,0.00
1752932882,32.51,0.00
1752933243,32.74,0.00
1752933603,32.99,0.00
1752933963,33.13,0.00
1752934322,33.16,0.00
1752934682,33.56,0.00
1752935042,33.90,0.00
1752935402,34.08,0.00
1752935762,34.11,0.00
1752936122,34.31,0.00
1752936483,34.95,0.00
1752936843,37.27,0.00
1752937202,38.33,0.00
1752937562,37.51,0.00
1752937922,38.69,0.00
1752938283,37.96,0.00
1752938642,38.84,0.00
1752939002,38.85,0.00
1752939363,38.69,0.00
1752939723,38.46,0.00
1752940083,38.31,0.00
1752940443,39.62,0.00
1752940802,38.07,0.00
1752941163,38.85,0.00
1752941523,39.08,0.00
1752941883,39.09,0.00
1752942243,39.40,0.00
1752942602,38.41,0.00
1752942963,37.15,0.00
1752943323,36.30,0.00
1752943683,38.13,0.00
1752944043,37.28,0.00
1752944402,38.10,0.00
1752944763,37.39,0.00
1752945123,38.56,0.00
1752945483,37.25,0.00
1752945842,38.03,0.00
1752946202,37.82,0.00
1752946563,38.45,0.00
1752946923,39.26,0.00
1752947282,37.96,0.00
1752947642,38.69,0.00
1752948002,38.69,0.00
1752948363,38.51,0.00
1752948722,38.71,0.00
1752949082,38.24,0.00
1752949442,39.20,0.00
1752949802,39.20,0.00
1752950163,38.27,0.00
1752950522,38.49,0.00
1752950883,37.86,0.00
1752951243,37.49,0.00
1752951602,37.78,0.00
1752951962,37.79,0.00
1752952322,37.14,0.00
1752952683,38.44,0.00
1752953043,37.72,0.00
1752953403,38.03,0.00
1752953762,37.64,0.00
1752954122,38.39,0.00
1752954482,38.08,0.00
1752954843,37.11,0.00
1752955203,37.73,0.00
1752955563,37.42,0.00
1752955923,37.39,0.00
1752956283,37.37,0.00
1752956643,38.02,0.00
1752957003,38.05,0.00
1752957363,37.54,0.00
1752957723,36.88,0.00
1752958083,36.88,0.00
1752958442,36.89,0.00
1752958803,36.90,0.00
1752959163,37.28,0.00
1752959522,37.49,0.00
1752959882,36.74,0.00
1752960243,36.36,0.00
1752960603,36.79,0.00
1752960963,36.79,0.00
1752961323,35.89,0.00
1752961683,36.21,0.00
1752962043,35.00,0.00
1752962403,35.00,0.00
1752962762,34.79,0.00
1752963122,34.27,0.00
1752963483,34.60,0.00
1752963843,34.62,0.00
1752964203,34.37,0.00
1752964562,34.71,0.00
1752964923,33.95,0.00
1752965283,34.21,0.00
1752965643,33.81,0.00
1752966003,33.50,0.00
1752966362,33.78,0.00
1752966722,33.42,0.00
1752967082,33.43,0.00
1752967442,33.15,0.00
1752967803,33.17,0.00
1752968162,32.96,0.00
1752968522,32.73,0.00
1752968882,32.72,0.00
1752969243,32.69,0.00
1752969603,32.36,0.00
1752969963,32.56,0.00
1752970322,31.99,0.00
1752970682,32.01,0.00
1752971042,31.84,0.00
1752971402,31.82,0.00
1752971762,31.81,0.00
1752972122,31.52,0.00
1752972482,31.53,0.00
1752972842,31.53,0.00
1752973202,31.51,0.00
1752973562,31.53,0.00
1752973923,31.51,0.00
1752974283,31.34,0.00
1752974643,31.34,0.00
1752975002,31.36,0.00
1752975362,31.34,0.00
1752975722,31.33,0.00
1752976082,31.19,0.00
1752976443,31.18,0.00
1752976803,31.03,0.00
1752977162,31.05,0.00
1752977523,31.03,0.00
1752977883,31.05,0.00
1752978243,31.04,0.00
1752978603,30.89,0.00
1752978963,31.06,0.00
1752979322,31.05,0.00
1752979682,30.89,0.00
1752980042,30.91,0.00
1752980402,30.78,0.00
1752980763,30.79,0.00
1752981123,30.78,0.00
1752981483,30.78,0.00
1752981842,30.76,0.00
1752982202,30.60,0.00
1752982562,30.62,0.00
1752982922,30.62,0.00
1752983282,30.61,0.00
1752983642,30.60,0.00
1752984002,30.60,0.00
1752984362,30.59,0.00
1752984723,30.56,0.00
1752985083,30.55,0.00
1752985443,30.54,0.00
1752985802,30.41,0.00
1752986162,30.42,0.00
1752986522,30.41,0.00
1752986882,30.41,0.00
1752987243,30.40,0.00
1752987603,30.40,0.00
1752987963,30.40,0.00
1752988322,30.40,0.00
1752988682,30.41,0.00
1752989042,30.43,0.00
1752989402,30.42,0.00
1752989763,30.41,0.00
1752990123,30.39,0.00
1752990483,30.26,0.00
1752990842,30.25,0.00
1752991202,30.24,0.00
1752991562,30.23,0.00
1752991923,30.22,0.00
1752992282,30.20,0.00
1752992642,30.18,0.00
1752993002,30.16,0.00
1752993363,30.14,0.00
1752993723,29.98,0.00
1752994083,29.98,0.00
1752994443,29.99,0.00
1752994803,29.99,0.00
1752995163,29.97,0.00
1752995523,29.98,0.00
1752995883,29.97,0.00
1752996243,29.96,0.00
1752996603,29.94,0.00
1752996962,29.92,0.00
1752997322,29.89,0.00
1752997682,29.88,0.00
1752998043,29.69,0.00
1752998403,29.67,0.00
1752998762,29.66,0.00
1752999122,29.65,0.00
1752999483,29.63,0.00
1752999842,29.62,0.00
1753000202,29.60,0.00
1753000562,29.59,0.00
1753000922,29.57,0.00
1753001283,29.56,0.00
1753001643,29.54,0.00
1753002003,29.39,0.00
1753002362,29.39,0.00
1753002722,29.39,0.00
1753003083,29.39,0.00
1753003442,29.37,0.00
1753003802,29.36,0.00
1753004162,29.34,0.00
1753004522,29.20,0.00
1753004883,29.22,0.00
1753005243,29.20,0.00
1753005603,29.18,0.00
1753005962,29.16,0.00
1753006322,29.16,0.00
1753006682,29.02,0.00
1753007042,29.02,0.00
1753007403,29.01,0.00
1753007763,29.03,0.00
1753008123,29.04,0.00
1753008483,29.06,0.00
1753008842,29.24,0.00
1753009203,29.38,0.00
1753009562,29.39,0.00
1753009922,29.41,0.00
1753010283,29.60,0.00
1753010643,29.62,0.00
1753011003,29.87,0.00
1753011362,30.01,0.00
1753011722,30.02,0.00
1753012082,30.03,0.00
1753012442,30.06,0.00
1753012803,30.41,0.00
1753013163,30.42,0.00
1753013523,30.70,0.00
1753013883,30.70,0.00
1753014243,30.89,0.00
1753014602,31.07,0.00
1753014962,31.21,0.00
1753015322,31.20,0.00
1753015683,31.49,0.00
1753016042,31.51,0.00
1753016402,31.70,0.00
1753016763,32.28,0.00
1753017122,35.45,0.00
1753017482,35.01,0.00
1753017842,35.39,0.00
1753018203,35.92,0.00
1753018563,34.97,0.00
1753018923,33.24,0.00
1753019282,33.08,0.00
1753019642,33.06,0.00
1753020002,33.07,0.00
1753020362,33.09,0.00
1753020723,33.28,0.00
1753021083,33.61,0.00
1753021442,33.61,0.00
1753021802,33.63,0.00
1753022162,33.65,0.00
1753022522,34.13,0.00
1753022882,34.97,0.00
1753023243,36.18,0.00
1753023603,37.27,0.00
1753023963,37.24,0.00
1753024322,37.22,0.00
1753024682,37.20,0.00
1753025042,37.53,0.00
1753025402,37.85,0.00
1753025762,37.85,0.00
1753026123,37.55,0.00
1753026483,37.81,0.00
1753026843,37.78,0.00
1753027203,37.36,0.00
1753027563,38.16,0.00
1753027923,37.97,0.00
1753028282,38.23,0.00
1753028643,37.71,0.00
1753029003,38.57,0.00
1753029363,38.57,0.00
1753029722,39.31,0.00
1753030082,37.19,0.00
1753030442,36.44,0.00
1753030802,37.21,0.00
1753031163,36.63,0.00
1753031523,37.13,0.00
1753031882,36.88,0.00
1753032243,37.19,0.00
1753032602,37.50,0.00
1753032962,36.90,0.00
1753033322,37.90,0.00
1753033683,37.74,0.00
1753034042,37.17,0.00
1753034402,36.15,0.00
1753034763,36.13,0.00
1753035123,35.47,0.00
1753035483,36.57,0.00
1753035843,37.63,0.00
1753036202,36.16,0.00
1753036562,36.43,0.00
1753036922,36.46,0.00
1753037283,37.71,0.00
1753037642,37.86,0.00
1753038002,37.60,0.00
1753038362,37.46,0.00
1753038722,37.18,0.00
1753039083,38.75,0.00
1753039443,37.69,0.00
1753039802,38.75,0.00
1753040163,38.06,0.00
1753040523,38.31,0.00
1753040883,38.55,0.00
1753041242,37.73,0.00
1753041602,37.56,0.00
1753041962,37.21,0.00
1753042323,38.71,0.00
1753042683,37.71,0.00
1753043043,38.10,0.00
1753043403,37.65,0.00
1753043762,36.60,0.00
1753044122,37.73,0.00
1753044483,37.86,0.00
1753044842,38.14,0.00
1753045202,37.87,0.00
1753045562,37.59,0.00
1753045923,37.28,0.00
1753046282,37.71,0.00
1753046642,38.33,0.00
1753047002,37.45,0.00
1753047362,37.24,0.00
1753047723,37.37,0.00
1753048083,36.52,0.00
1753048443,35.71,0.00
1753048802,35.48,0.00
1753049162,35.15,0.00
1753049522,35.43,0.00
1753049882,35.23,0.00
1753050242,34.98,0.00
1753050602,35.18,0.00
1753050962,34.45,0.00
1753051323,34.59,0.00
1753051683,34.57,0.00
1753052043,34.17,0.00
1753052402,34.16,0.00
1753052762,33.95,0.00
1753053122,33.95,0.00
1753053483,33.68,0.00
1753053843,33.71,0.00
1753054203,33.52,0.00
1753054562,33.33,0.00
1753054922,33.20,0.00
1753055282,33.20,0.00
1753055642,32.91,0.00
1753056002,32.92,0.00
1753056363,32.76,0.00
1753056723,32.59,0.00
1753057083,32.41,0.00
1753057442,32.23,0.00
1753057802,32.22,0.00
1753058163,32.22,0.00
1753058523,32.19,0.00
1753058883,31.91,0.00
1753059243,31.94,0.00
1753059602,31.94,0.00
1753059962,31.79,0.00
1753060322,31.58,0.00
1753060683,31.56,0.00
1753061043,31.55,0.00
1753061403,31.55,0.00
1753061762,31.37,0.00
1753062122,31.36,0.00
1753062482,31.35,0.00
1753062842,31.19,0.00
1753063203,31.17,0.00
1753063562,31.17,0.00
1753063922,31.17,0.00
1753064282,31.18,0.00
1753064643,31.19,0.00
1753065002,31.21,0.00
1753065362,31.19,0.00
1753065722,31.05,0.00
1753066082,31.05,0.00
1753066443,30.91,0.00
1753066803,30.92,0.00
1753067163,30.91,0.00
1753067522,30.90,0.00
1753067883,30.88,0.00
1753068243,30.74,0.00
1753068602,30.75,0.00
1753068963,30.90,0.00
1753069323,30.87,0.00
1753069682,30.85,0.00
1753070042,30.86,0.00
1753070403,30.85,0.00
1753070763,30.84,0.00
1753071122,30.66,0.00
1753071482,30.66,0.00
1753071843,30.68,0.00
1753072202,30.67,0.00
1753072562,30.66,0.00
1753072922,30.64,0.00
1753073282,30.65,0.00
1753073643,30.63,0.00
1753074003,30.64,0.00
1753074362,30.45,0.00
1753074722,30.46,0.00
1753075082,30.44,0.00
1753075442,30.46,0.00
1753075803,30.44,0.00
1753076163,30.43,0.00
1753076523,30.43,0.00
1753076882,30.42,0.00
1753077242,30.40,0.00
1753077602,30.39,0.00
1753077963,30.25,0.00
1753078323,30.26,0.00
1753078682,30.24,0.00
1753079042,30.22,0.00
1753079403,30.21,0.00
1753079762,30.19,0.00
1753080122,29.98,0.00
1753080482,29.96,0.00
1753080843,29.95,0.00
1753081203,29.96,0.00
1753081563,29.94,0.00
1753081922,29.92,0.00
1753082282,29.78,0.00
1753082642,29.80,0.00
1753083002,29.81,0.00
1753083363,29.80,0.00
1753083723,29.78,0.00
1753084083,29.76,0.00
1753084442,29.62,0.00
1753084803,29.61,0.00
1753085163,29.60,0.00
1753085523,29.40,0.00
1753085882,29.41,0.00
1753086242,29.40,0.00
1753086602,29.23,0.00
1753086963,29.24,0.00
1753087323,29.25,0.00
1753087682,29.23,0.00
1753088042,29.22,0.00
1753088402,29.20,0.00
1753088762,29.05,0.00
1753089123,29.04,0.00
1753089483,29.02,0.00
1753089843,28.89,0.00
1753090202,28.88,0.00
1753090562,28.86,0.00
1753090922,28.84,0.00
1753091282,28.72,0.00
1753091643,28.70,0.00
1753092003,28.54,0.00
1753092363,28.52,0.00
1753092722,28.51,0.00
1753093082,28.51,0.00
1753093442,28.49,0.00
1753093802,28.47,0.00
1753094163,28.47,0.00
1753094523,28.46,0.00
1753094883,28.48,0.00
1753095242,28.68,0.00
1753095602,28.68,0.00
1753095962,28.70,0.00
1753096322,28.87,0.00
1753096683,29.02,0.00
1753097043,29.01,0.00
1753097403,29.17,0.00
1753097762,29.19,0.00
1753098122,29.33,0.00
1753098482,29.35,0.00
1753098843,29.65,0.00
1753099203,29.66,0.00
1753099563,29.67,0.00
1753099923,29.99,0.00
1753100282,29.98,0.00
1753100642,30.25,0.00
1753101003,30.38,0.00
1753101362,30.57,0.00
1753101722,30.59,0.00
1753102082,30.83,0.00
1753102442,31.01,0.00
1753102803,31.33,0.00
1753103163,32.46,0.00
1753103523,35.03,0.00
1753103882,36.75,0.00
1753104242,35.91,0.00
1753104602,37.22,0.00
1753104962,34.49,0.00
1753105322,33.38,0.00
1753105682,33.08,0.00
1753106042,33.55,0.00
1753106402,33.56,0.00
1753106763,33.54,0.00
1753107123,33.56,0.00
1753107482,33.58,0.00
1753107842,33.86,0.00
1753108202,34.24,0.00
1753108563,34.40,0.00
1753108923,34.81,0.00
1753109282,35.99,0.00
1753109642,37.75,0.00
1753110003,38.05,0.00
1753110363,37.22,0.00
1753110722,38.25,0.00
1753111082,38.04,0.00
1753111442,38.02,0.00
1753111802,38.16,0.00
1753112162,37.79,0.00
1753112522,37.79,0.00
1753112883,38.25,0.00
1753113243,38.23,0.00
1753113603,37.33,0.00
1753113962,37.17,0.00
1753114322,36.56,0.00
1753114683,36.78,0.00
1753115043,35.97,0.00
1753115402,36.27,0.00
1753115763,36.25,0.00
1753116123,35.49,0.00
1753116483,36.34,0.00
1753116843,34.71,0.00
1753117202,34.71,0.00
1753117562,35.07,0.00
1753117923,34.71,0.00
1753118283,34.94,0.00
1753118642,35.55,0.00
1753119002,35.07,0.00
1753119362,33.52,0.00
1753119722,34.56,0.00
1753120083,34.06,0.00
1753120443,33.19,0.00
1753120803,32.67,0.00
1753121162,30.78,0.00
1753121523,30.41,0.00
1753121883,27.04,798.70
1753122242,26.47,845.00
1753122602,26.50,678.00
1753122962,27.20,525.10
1753123323,27.65,338.40
1753123683,27.48,200.70
1753124043,28.82,102.50
1753124403,30.27,48.00
1753124762,31.11,0.58
1753125123,33.52,0.00
1753125483,32.75,0.00
1753125842,34.92,0.00
1753126202,34.62,0.00
1753126563,35.13,0.00
1753126923,35.80,0.00
1753127283,34.51,0.00
1753127642,35.64,0.00
1753128002,36.72,0.00
1753128362,35.81,0.00
1753128723,35.67,0.00
1753129083,35.39,0.00
1753129443,34.92,0.00
1753129802,36.23,0.00
1753130162,36.24,0.00
1753130522,36.22,0.00
1753130883,36.69,0.00
1753131243,36.92,0.00
1753131602,37.62,0.00
1753131962,36.67,0.00
1753132322,36.65,0.00
1753132683,37.01,0.00
1753133043,36.79,0.00
1753133402,34.58,0.00
1753133763,34.18,0.00
1753134122,34.58,0.00
1753134483,34.99,0.00
1753134843,35.27,0.00
1753135203,35.13,0.00
1753135563,35.12,0.00
1753135923,34.83,0.00
1753136283,34.66,0.00
1753136642,34.32,0.00
1753137002,34.50,0.00
1753137362,34.28,0.00
1753137723,34.14,0.00
1753138083,34.13,0.00
1753138443,33.86,0.00
1753138802,33.84,0.00
1753139162,34.00,0.00
1753139522,34.24,0.00
1753139883,33.76,0.00
1753140242,33.07,0.00
1753140602,33.23,0.00
1753140963,33.38,1194.00
1753141323,30.14,746.60
1753141683,29.96,1951.00
1753142043,30.29,1897.00
1753142518,30.31,1820.00
1753142763,31.09,1774.00
1753143123,31.62,1633.00
1753143483,31.64,1399.00
1753143842,31.65,1125.00
1753144202,31.46,574.40
1753144563,31.47,385.50
1753144923,31.23,287.90
1753145282,31.09,230.00
1753145643,31.07,219.30
1753146003,30.94,174.50
1753146363,30.93,132.90
1753146723,30.91,97.76
1753147082,30.65,72.56
1753147442,30.64,51.69
1753147802,30.66,35.05
1753148163,30.66,28.84
1753148523,30.64,25.07
1753148883,30.50,13.17
1753149242,30.50,9.23
1753149603,30.49,2.94
1753149962,30.48,0.00
1753150322,30.48,0.00
1753150683,30.33,0.00
1753151042,30.33,0.00
1753151403,30.31,0.00
1753151762,30.29,0.00
1753152122,30.10,0.00
1753152483,30.09,0.00
1753152843,30.09,0.00
1753153203,29.95,0.00
1753153562,29.97,0.00
1753153922,29.97,0.00
1753154282,30.11,0.00
1753154643,30.11,0.00
1753155003,29.94,0.00
1753155363,29.91,0.00
1753155723,29.90,0.00
1753156082,29.90,0.00
1753156442,29.92,0.00
1753156802,29.92,0.00
1753157163,29.90,0.00
1753157522,29.87,0.00
1753157882,29.73,0.00
1753158242,29.72,0.00
1753158603,29.69,0.00
1753158963,29.68,0.00
1753159323,29.66,0.00
1753159682,29.48,0.00
1753160042,29.50,0.00
1753160402,29.52,0.00
1753160762,29.70,0.00
1753161123,29.69,0.00
1753161483,29.66,0.00
1753161843,29.64,0.00
1753162202,29.62,0.00
1753162562,29.62,0.00
1753162922,29.63,0.00
1753163282,29.61,0.00
1753163642,29.58,0.00
1753164003,29.56,0.00
1753164363,29.42,0.00
1753164723,29.28,0.00
1753165082,29.25,0.00
1753165442,29.24,0.00
1753165802,29.00,0.00
1753166162,29.01,0.00
1753166523,29.01,0.00
1753166883,29.01,0.00
1753167242,28.99,0.00
1753167602,28.99,0.00
1753167963,28.99,0.00
1753168323,29.13,0.00
1753168683,29.12,0.00
1753169042,29.11,0.00
1753169403,29.10,0.00
1753169763,29.08,0.00
1753170122,29.06,0.00
1753170482,28.93,0.00
1753170842,28.91,0.00
1753171202,28.53,0.00
1753171563,28.53,0.00
1753171923,28.53,0.00
1753172282,28.54,0.00
1753172642,28.54,0.00
1753173002,28.55,0.00
1753173362,28.57,0.00
1753173722,28.58,0.00
1753174082,28.59,0.00
1753174442,28.57,0.00
1753174803,28.57,0.00
1753175163,28.57,0.00
1753175523,28.57,0.00
1753175883,28.56,0.00
1753176242,28.57,0.00
1753176602,28.57,0.00
1753176962,28.56,0.00
1753177323,28.56,0.00
1753177682,28.55,0.00
1753178042,28.41,0.00
1753178402,28.42,0.00
1753178763,28.44,0.00
1753179123,28.44,0.00
1753179483,28.44,0.00
1753179842,28.42,0.00
1753180202,28.42,0.00
1753180562,28.42,0.00
1753180922,28.40,0.00
1753181283,28.38,0.00
1753181643,28.38,0.00
1753182003,28.41,0.00
1753182362,28.43,0.00
1753182722,28.63,0.00
1753183082,28.63,0.00
1753183443,28.78,0.00
1753183803,28.78,0.00
1753184162,28.97,0.00
1753184522,28.98,0.00
1753184882,29.01,0.00
1753185242,29.03,0.00
1753185603,29.23,0.00
1753185963,29.22,0.00
1753186323,29.35,0.00
1753186683,29.05,0.00
1753187043,29.26,0.00
1753187403,29.41,0.00
1753187763,29.44,0.00
1753188122,29.64,0.00
1753188482,29.65,0.00
1753188842,30.05,0.00
1753189203,30.76,0.00
1753189563,30.62,0.00
1753189923,30.63,0.00
1753190282,31.03,0.00
1753190642,31.48,0.00
1753191002,31.07,0.00
1753191363,31.05,0.00
1753191723,31.07,0.00
1753192083,31.83,0.00
1753192442,32.14,0.00
1753192802,32.37,0.00
1753193163,32.21,0.00
1753193523,32.35,0.00
1753193883,32.35,0.00
1753194242,33.03,0.00
1753194602,32.71,0.00
1753194962,31.98,0.00
1753195322,32.00,0.00
1753195683,31.56,0.00
1753196043,31.15,0.00
1753196403,31.14,0.00
1753196762,30.82,0.00
1753197122,30.80,0.00
1753197482,31.12,0.00
1753197842,31.09,0.00
1753198203,30.69,0.00
1753198563,30.69,0.00
1753198922,30.31,0.00
1753199283,30.32,0.00
1753199643,30.34,0.00
1753200002,31.31,0.00
1753200362,31.46,0.00
1753200722,32.37,0.00
1753201082,33.25,0.00
1753201443,32.88,0.00
1753201803,32.91,0.00
1753202163,33.63,0.00
1753202522,34.17,0.00
1753202882,34.17,0.00
1753203242,32.70,0.00
1753203603,32.04,0.00
1753203963,31.54,0.00
1753204322,32.58,0.00
1753204682,32.76,0.00
1753205043,33.39,0.00
1753205403,32.54,0.00
1753205763,31.89,0.00
1753206122,31.73,0.00
1753206482,31.97,0.00
1753206842,33.48,0.00
1753207203,33.46,0.00
1753207562,32.45,0.00
1753207922,31.86,0.00
1753208282,32.13,0.00
1753208642,32.66,0.00
1753209002,32.15,0.00
1753209363,32.14,0.00
1753209723,32.16,0.00
1753210083,32.17,0.00
1753210442,31.53,0.00
1753210802,31.06,0.00
1753211162,31.19,0.00
1753211522,30.71,0.00
1753211883,30.27,0.00
1753212243,30.13,0.00
1753212603,30.13,0.00
1753212962,30.14,0.00
1753213323,30.37,0.00
1753213683,30.12,0.00
1753214043,29.89,0.00
1753214402,30.24,0.00
1753214763,30.43,0.00
1753215123,30.44,0.00
1753215483,30.64,0.00
1753215843,30.65,0.00
1753216202,30.83,0.00
1753216563,30.64,0.00
1753216923,30.49,0.00
1753217282,30.11,0.00
1753217643,30.32,0.00
1753218003,30.10,0.00
1753218363,30.11,0.00
1753218722,30.10,0.00
1753219082,30.10,0.00
1753219442,29.53,0.00
1753219802,29.76,0.00
1753220163,29.59,0.00
1753220522,29.78,0.00
1753220882,29.76,0.00
1753221243,29.74,0.00
1753221603,29.75,0.00
1753221963,29.54,0.00
1753222322,29.55,0.00
1753222682,29.34,0.00
1753223042,29.33,0.00
1753223402,29.48,0.00
1753223762,29.46,0.00
1753224123,29.31,0.00
1753224483,29.65,0.00
1753224843,29.64,0.00
1753225202,29.50,0.00
1753225563,29.48,0.00
1753225922,29.86,0.00
1753226283,31.57,24110.00
1753226643,31.56,25380.00
1753227002,31.20,25480.00
1753227363,31.06,25480.00
1753227723,30.89,25590.00
1753228083,30.66,25520.00
1753228442,30.67,25580.00
1753228802,30.67,25510.00
1753229162,30.69,25460.00
1753229522,30.68,25570.00
1753229882,30.48,25510.00
1753230242,30.46,25500.00
1753230602,30.31,25490.00
1753230963,30.30,25460.00
1753231323,30.17,25370.00
1753231683,30.16,25360.00
1753232042,30.00,25290.00
1753232527,29.99,25280.00
1753232762,29.97,25260.00
1753233123,29.96,25260.00
1753233484,29.69,25160.00
1753233842,29.68,25130.00
1753234202,27.65,4963.00
1753234563,27.87,4770.00
1753234922,27.84,4555.00
1753235283,27.85,4389.00
1753235643,28.01,4217.00
1753236003,28.01,4068.00
1753236362,28.01,3929.00
1753236722,28.01,3748.00
1753237082,28.00,3555.00
1753237442,27.87,3233.00
1753237802,27.86,2945.00
1753238162,27.72,2681.00
1753238523,27.71,2344.00
1753238882,27.68,2001.00
1753239242,27.67,1686.00
1753239602,27.65,1373.00
1753239962,27.51,1162.00
1753240323,27.50,932.80
1753240683,27.49,685.80
1753241043,27.48,474.90
1753241402,27.46,302.80
1753241762,27.44,181.70
1753242123,27.28,99.75
1753242482,27.28,55.17
1753242842,27.29,27.98
1753243202,27.28,11.96
1753243563,27.27,4.11
1753243923,26.73,0.00
1753244282,26.47,0.00
1753244642,26.30,0.00
1753245002,26.30,0.00
1753245363,26.29,0.00
1753245723,26.26,0.00
1753246083,26.10,0.00
1753246442,26.09,0.00
1753246802,26.07,0.00
1753247163,25.94,0.00
1753247523,25.91,0.00
1753247882,25.90,0.00
1753248243,25.70,0.00
1753248602,25.69,0.00
1753248962,25.68,0.00
1753249323,25.53,0.00
1753249683,25.52,0.00
1753250042,25.38,0.00
1753250402,25.36,0.00
1753250762,25.33,0.00
1753251122,25.20,0.00
1753251483,25.21,2.92
1753251843,25.20,0.00
1753252203,25.20,0.00
1753252562,25.19,0.00
1753252922,25.19,0.00
1753253282,25.18,0.00
1753253642,25.16,0.00
1753254003,25.14,0.00
1753254362,25.12,0.00
1753254722,25.10,0.00
1753255082,25.08,0.00
1753255443,24.94,0.00
1753255802,24.94,0.00
1753256163,24.92,0.00
1753256523,24.91,0.00
1753256882,24.90,0.00
1753257242,24.88,0.00
1753257602,24.85,0.00
1753257963,24.83,0.00
1753258323,24.70,0.00
1753258682,24.69,0.00
1753259042,24.70,0.00
1753259402,24.69,0.00
1753259762,24.69,0.00
1753260122,24.69,0.00
1753260482,24.71,0.00
1753260842,24.69,0.00
1753261203,24.69,0.00
1753261562,24.67,0.00
1753261922,24.65,0.00
1753262282,24.63,0.00
1753262643,24.61,0.00
1753263003,24.59,0.00
1753263362,24.43,0.00
1753263722,24.42,0.00
1753264082,24.43,0.00
1753264442,24.43,0.00
1753264802,24.43,0.00
1753265162,24.42,0.00
1753265523,24.42,0.00
1753265882,24.42,0.00
1753266242,24.42,0.00
1753266602,24.42,0.00
1753266962,24.42,0.00
1753267323,24.44,0.00
1753267683,24.46,0.00
1753268042,24.61,0.00
1753268402,24.61,0.00
1753268763,24.63,0.00
1753269123,24.78,0.00
1753269482,24.79,0.00
1753269842,25.01,0.00
1753270203,25.02,0.00
1753270562,25.04,0.00
1753270923,25.27,0.00
1753271283,25.28,0.00
1753271643,25.47,0.00
1753272002,25.49,0.00
1753272362,25.77,0.00
1753272723,25.79,0.00
1753273083,25.99,0.00
1753273443,26.18,0.00
1753273802,26.17,0.00
1753274162,26.32,0.00
1753274523,26.33,0.00
1753274883,26.48,0.00
1753275243,26.76,0.00
1753275602,26.75,0.00
1753275962,28.34,0.00
1753276322,29.88,0.00
1753276683,29.50,0.00
1753277043,30.62,0.00
1753277403,30.62,0.00
1753277762,28.82,0.00
1753278123,28.82,0.00
1753278483,28.56,0.00
1753278842,29.00,0.00
1753279203,28.99,0.00
1753279562,28.99,0.00
1753279922,29.26,0.00
1753280283,29.27,0.00
1753280642,29.65,0.00
1753281002,29.80,0.00
1753281363,30.17,0.00
1753281723,30.37,0.00
1753282082,32.04,0.00
1753282442,32.37,0.00
1753282803,32.84,0.00
1753283163,33.17,0.00
1753283523,32.66,0.00
1753283882,32.25,0.00
1753284242,33.26,0.00
1753284603,32.80,0.00
1753284963,32.81,0.00
1753285323,32.57,0.00
1753285682,32.83,0.00
1753286043,32.11,0.00
1753286402,31.50,0.00
1753286762,32.76,0.00
1753287122,33.23,0.00
1753287483,32.90,0.00
1753287843,32.89,0.00
1753288203,32.58,0.00
1753288562,32.95,0.00
1753288922,33.32,0.00
1753289282,33.11,0.00
1753289642,32.78,0.00
1753290003,32.24,0.00
1753290362,32.83,0.00
1753290723,32.53,0.00
1753291083,32.53,0.00
1753291442,32.97,0.00
1753291802,33.17,0.00
1753292162,32.72,0.00
1753292522,33.02,0.00
1753292882,33.16,0.00
