Real_Time,Temp_C,Cond_uScm-1
1745506803,24.48,0.00
1745507163,26.02,0.00
1745507522,25.71,0.00
1745507882,25.34,0.00
1745508242,25.67,0.00
1745508602,25.39,0.00
1745508963,25.39,0.00
1745509323,25.62,0.00
1745509683,25.64,0.00
1745510042,25.61,0.00
1745510402,25.28,0.00
1745510762,24.45,0.00
1745511123,25.04,0.00
1745511483,24.60,0.00
1745511843,25.15,0.00
1745512202,25.42,0.00
1745512562,25.41,0.00
1745512922,25.81,0.00
1745513283,25.05,0.00
1745513643,25.07,0.00
1745514003,24.87,0.00
1745514362,25.64,0.00
1745514722,24.79,0.00
1745515082,24.58,0.00
1745515443,25.41,0.00
1745515803,25.08,0.00
1745516163,25.06,0.00
1745516522,24.92,0.00
1745516883,25.64,0.00
1745517243,25.88,0.00
1745517602,26.75,0.00
1745517963,25.84,0.00
1745518323,26.14,0.00
1745518682,26.39,0.00
1745519042,25.88,0.00
1745519402,26.11,0.00
1745519762,25.48,0.00
1745520123,25.31,0.00
1745520483,25.47,0.00
1745520842,25.26,0.00
1745521203,25.27,0.00
1745521563,25.29,0.00
1745521922,25.48,0.00
1745522282,25.06,0.00
1745522642,25.06,0.00
1745523002,25.03,0.00
1745523362,25.04,0.00
1745523723,24.46,0.00
1745524083,24.75,0.00
1745524443,24.62,0.00
1745524802,24.15,0.00
1745525162,23.93,0.00
1745525523,24.39,0.00
1745525882,24.56,0.00
1745526242,24.55,0.00
1745526603,24.53,0.00
1745526962,24.36,0.00
1745527322,24.38,0.00
1745527683,24.37,0.00
1745528043,24.12,0.00
1745528403,23.89,0.00
1745528762,24.26,0.00
1745529123,23.97,0.00
1745529483,23.97,0.00
1745529843,24.19,0.00
1745530202,23.80,0.00
1745530563,23.57,0.00
1745530922,23.81,0.00
1745531282,23.60,0.00
1745531643,23.62,0.00
1745532002,23.60,0.00
1745532363,23.41,0.00
1745532723,23.19,0.00
1745533082,23.19,0.00
1745533443,23.19,0.00
1745533803,23.06,0.00
1745534163,23.03,0.00
1745534523,23.01,0.00
1745534882,22.84,0.00
1745535242,22.82,0.00
1745535603,22.80,0.00
1745535963,22.77,0.00
1745536323,22.75,0.00
1745536682,22.56,0.00
1745537043,22.56,0.00
1745537403,22.55,0.00
1745537762,22.53,0.00
1745538123,22.38,0.00
1745538483,22.25,0.00
1745538843,22.25,0.00
1745539202,22.27,0.00
1745539563,22.25,0.00
1745539923,22.22,0.00
1745540283,22.05,0.00
1745540642,22.19,0.00
1745541002,22.33,0.00
1745541363,22.17,0.00
1745541723,22.15,0.00
1745542083,21.92,0.00
1745542442,21.75,0.00
1745542803,21.92,0.00
1745543162,21.77,0.00
1745543522,21.76,0.00
1745543883,21.74,0.00
1745544242,21.73,0.00
1745544602,21.70,0.00
1745544962,21.55,0.00
1745545323,21.55,0.00
1745545683,21.53,0.00
1745546043,21.50,0.00
1745546402,21.31,0.00
1745546762,21.30,0.00
1745547123,21.28,0.00
1745547482,21.27,0.00
1745547842,21.29,0.00
1745548202,21.29,0.00
1745548562,21.16,0.00
1745548922,21.17,0.00
1745549283,21.17,0.00
1745549642,21.03,0.00
1745550002,21.05,0.00
1745550362,21.02,0.00
1745550722,21.01,0.00
1745551082,21.00,0.00
1745551442,20.99,0.00
1745551802,20.97,0.00
1745552162,20.77,0.00
1745552522,20.75,0.00
1745552882,20.72,0.00
1745553242,20.71,0.00
1745553602,20.70,0.00
1745553962,20.53,0.00
1745554322,20.39,0.00
1745554683,20.41,0.00
1745555042,20.41,0.00
1745555402,20.40,0.00
1745555762,20.40,0.00
1745556123,20.27,0.00
1745556482,20.27,0.00
1745556842,20.12,0.00
1745557202,20.12,0.00
1745557563,20.13,0.00
1745557922,20.11,0.00
1745558282,20.10,0.00
1745558642,20.08,0.00
1745559002,20.07,0.00
1745559362,19.80,0.00
1745559722,19.81,0.00
1745560082,19.66,0.00
1745560443,19.64,0.00
1745560802,19.62,0.00
1745561163,19.62,0.00
1745561522,19.63,0.00
1745561882,19.61,0.00
1745562242,19.36,0.00
1745562602,19.37,0.00
1745562963,19.40,0.00
1745563322,19.40,0.00
1745563682,19.26,0.00
1745564043,19.28,0.00
1745564402,19.28,0.00
1745564762,19.31,0.00
1745565122,19.31,0.00
1745565483,19.15,0.00
1745565843,19.31,0.00
1745566202,19.17,0.00
1745566562,19.17,0.00
1745566923,19.16,0.00
1745567283,19.15,0.00
1745567642,19.14,0.00
1745568003,19.13,0.00
1745568363,19.13,0.00
1745568722,18.99,0.00
1745569083,19.15,0.00
1745569443,19.15,0.00
1745569802,19.17,0.00
1745570163,19.17,0.00
1745570523,19.16,0.00
1745570882,18.86,0.00
1745571242,18.85,0.00
1745571603,18.68,0.00
1745571963,18.70,0.00
1745572322,18.69,0.00
1745572683,18.71,0.00
1745573043,18.73,0.00
1745573403,18.74,0.00
1745573762,18.76,0.00
1745574123,18.77,0.00
1745574483,18.76,0.00
1745574843,18.77,0.00
1745575203,18.76,0.00
1745575563,18.90,0.00
1745575923,18.90,0.00
1745576283,18.88,0.00
1745576643,18.87,0.00
1745577003,18.86,0.00
1745577363,18.85,0.00
1745577722,18.87,0.00
1745578082,18.88,0.00
1745578442,18.90,0.00
1745578803,18.92,0.00
1745579163,19.16,0.00
1745579523,19.33,0.00
1745579882,19.49,0.00
1745580242,19.74,0.00
1745580602,19.90,0.00
1745580962,20.23,0.00
1745581323,20.43,0.00
1745581683,20.88,0.00
1745582042,20.88,0.00
1745582402,21.14,0.00
1745582762,21.12,0.00
1745583122,21.10,0.00
1745583483,21.34,0.00
1745583843,21.54,0.00
1745584203,21.56,0.00
1745584562,21.57,0.00
1745584922,21.86,0.00
1745585282,22.86,0.00
1745585643,25.32,0.00
1745586003,26.29,0.00
1745586363,26.68,0.00
1745586722,27.42,0.00
1745587082,27.66,0.00
1745587442,27.83,0.00
1745587803,28.21,0.00
1745588163,26.66,0.00
1745588523,27.31,0.00
1745588882,27.51,0.00
1745589242,27.65,0.00
1745589602,27.17,0.00
1745589963,27.64,0.00
1745590323,27.82,0.00
1745590683,27.27,0.00
1745591043,27.28,0.00
1745591402,28.69,0.00
1745591762,28.47,0.00
1745592122,28.32,0.00
1745592483,28.70,0.00
1745592843,29.14,0.00
1745593203,28.47,0.00
1745593562,28.92,0.00
1745593922,28.90,0.00
1745594282,28.56,0.00
1745594643,28.09,0.00
1745595003,28.44,0.00
1745595362,28.58,0.00
1745595722,28.38,0.00
1745596082,28.36,0.00
1745596442,28.34,0.00
1745596803,28.55,0.00
1745597163,28.89,0.00
1745597523,28.87,0.00
1745597882,28.58,0.00
1745598242,29.04,0.00
1745598602,28.80,0.00
1745598963,29.25,0.00
1745599323,28.88,0.00
1745599683,28.88,0.00
1745600042,28.89,0.00
1745600402,29.35,0.00
1745600762,28.66,0.00
1745601122,28.94,0.00
1745601483,29.15,0.00
1745601843,28.06,0.00
1745602203,28.41,0.00
1745602562,27.50,0.00
1745602922,27.95,0.00
1745603282,28.24,0.00
1745603643,29.09,0.00
1745604003,28.62,0.00
1745604363,28.59,0.00
1745604722,28.45,0.00
1745605082,27.96,0.00
1745605442,27.80,0.00
1745605803,27.82,0.00
1745606162,27.82,0.00
1745606522,26.71,0.00
1745606882,27.73,0.00
1745607242,28.46,0.00
1745607603,28.76,0.00
1745607963,28.14,0.00
1745608322,27.07,0.00
1745608682,27.34,0.00
1745609042,27.02,0.00
1745609403,27.01,0.00
1745609763,26.87,0.00
1745610123,26.65,0.00
1745610482,26.62,0.00
1745610842,26.64,0.00
1745611202,26.45,0.00
1745611562,26.77,0.00
1745611922,26.48,0.00
1745612282,26.72,0.00
1745612643,26.53,0.00
1745613003,26.52,0.00
1745613363,26.20,0.00
1745613722,26.18,0.00
1745614082,26.62,0.00
1745614442,26.81,0.00
1745614802,25.96,0.00
1745615163,26.14,0.00
1745615523,26.13,0.00
1745615883,26.12,0.00
1745616242,25.80,0.00
1745616602,25.78,0.00
1745616962,25.39,0.00
1745617323,25.08,0.00
1745617683,25.25,0.00
1745618043,25.24,0.00
1745618403,25.22,0.00
1745618762,25.20,0.00
1745619122,25.00,0.00
1745619482,24.69,0.00
1745619843,24.68,0.00
1745620203,24.55,0.00
1745620563,24.39,0.00
1745620922,24.72,0.00
1745621282,24.31,0.00
1745621642,24.31,0.00
1745622003,24.13,0.00
1745622363,24.13,0.00
1745622723,24.12,0.00
1745623082,24.61,0.00
1745623442,24.63,0.00
1745623802,24.49,0.00
1745624163,24.47,0.00
1745624523,24.24,0.00
1745624883,24.23,0.00
1745625243,24.20,0.00
1745625602,24.06,0.00
1745625962,24.05,0.00
1745626322,23.87,0.00
1745626682,23.86,0.00
1745627043,23.89,0.00
1745627403,23.88,0.00
1745627763,23.87,0.00
1745628122,23.67,0.00
1745628482,23.88,0.00
1745628842,23.71,0.00
1745629203,23.71,0.00
1745629563,23.71,0.00
1745629923,23.71,0.00
1745630282,23.69,0.00
1745630642,23.67,0.00
1745631002,23.51,0.00
1745631363,23.51,0.00
1745631723,23.51,0.00
1745632083,23.51,0.00
1745632442,23.51,0.00
1745632802,23.49,0.00
1745633162,23.47,0.00
1745633522,23.25,0.00
1745633883,23.23,0.00
1745634243,23.22,0.00
1745634603,23.21,0.00
1745634962,23.19,0.00
1745635322,23.05,0.00
1745635682,23.06,0.00
1745636042,23.05,0.00
1745636402,23.04,0.00
1745636763,23.04,0.00
1745637123,23.04,0.00
1745637483,23.01,0.00
1745637842,22.99,0.00
1745638202,22.98,0.00
1745638562,22.97,0.00
1745638923,22.95,0.00
1745639283,22.95,0.00
1745639643,22.94,0.00
1745640002,22.93,0.00
1745640362,22.92,0.00
1745640722,22.91,0.00
1745641083,22.90,0.00
1745641443,22.61,0.00
1745641803,22.18,0.00
1745642163,22.17,0.00
1745642522,22.19,0.00
1745642882,22.21,0.00
1745643242,22.37,0.00
1745643603,22.38,0.00
1745643963,22.39,0.00
1745644323,22.41,0.00
1745644683,22.40,0.00
1745645042,22.20,0.00
1745645402,22.05,0.00
1745645762,22.03,0.00
1745646122,21.88,0.00
1745646483,21.90,0.00
1745646843,22.17,0.00
1745647203,22.34,0.00
1745647562,22.34,0.00
1745647922,22.35,0.00
1745648282,22.19,0.00
1745648643,22.17,0.00
1745649003,22.00,0.00
1745649362,22.01,0.00
1745649722,22.03,0.00
1745650083,22.05,0.00
1745650443,22.07,0.00
1745650803,22.06,0.00
1745651162,21.88,0.00
1745651523,21.88,0.00
1745651883,21.90,0.00
1745652242,21.91,0.00
1745652602,21.89,0.00
1745652962,21.89,0.00
1745653323,21.87,0.00
1745653683,21.85,0.00
1745654043,21.71,0.00
1745654402,21.73,0.00
1745654762,21.75,0.00
1745655122,21.78,0.00
1745655483,21.91,0.00
1745655843,21.90,0.00
1745656203,21.88,0.00
1745656562,21.73,0.00
1745656922,21.73,0.00
1745657283,21.73,0.00
1745657642,21.73,0.00
1745658002,21.74,0.00
1745658362,21.74,0.00
1745658723,21.74,0.00
1745659083,21.76,0.00
1745659443,21.78,0.00
1745659802,21.93,0.00
1745660162,21.94,0.00
1745660522,21.94,0.00
1745660882,21.93,0.00
1745661243,21.94,0.00
1745661603,21.93,0.00
1745661963,21.92,0.00
1745662322,21.90,0.00
1745662682,21.90,0.00
1745663042,21.89,0.00
1745663403,21.90,0.00
1745663763,21.91,0.00
1745664123,21.94,0.00
1745664482,21.97,0.00
1745664842,22.10,0.00
1745665202,22.12,0.00
1745665562,22.29,0.00
1745665923,22.30,0.00
1745666283,22.32,0.00
1745666643,22.34,0.00
1745667002,22.56,0.00
1745667362,22.58,0.00
1745667722,22.79,0.00
1745668083,22.92,0.00
1745668443,23.11,0.00
1745668803,23.45,0.00
1745669162,23.63,0.00
1745669522,23.99,0.00
1745669882,24.00,0.00
1745670243,24.17,0.00
1745670603,24.04,0.00
1745670963,24.20,0.00
1745671322,24.23,0.00
1745671683,24.73,0.00
1745672042,25.38,0.00
1745672402,26.02,0.00
1745672762,26.57,0.00
1745673122,26.94,0.00
1745673483,26.96,0.00
1745673843,26.59,0.00
1745674203,27.44,0.00
1745674562,28.59,0.00
1745674922,28.94,0.00
1745675282,28.75,0.00
1745675643,29.12,0.00
1745676003,28.95,0.00
1745676363,29.10,0.00
1745676722,29.51,0.00
1745677082,29.35,0.00
1745677442,29.51,0.00
1745677803,29.50,0.00
1745678163,29.37,0.00
1745678523,29.83,0.00
1745678882,30.27,0.00
1745679242,30.26,0.00
1745679602,30.46,0.00
1745679963,30.08,0.00
1745680323,30.64,0.00
1745680683,29.99,0.00
1745681042,30.15,0.00
1745681402,30.57,0.00
1745681762,29.76,0.00
1745682122,29.61,0.00
1745682483,30.36,0.00
1745682843,29.62,0.00
1745683202,30.31,0.00
1745683562,30.32,0.00
1745683922,30.48,0.00
1745684283,30.65,0.00
1745684643,29.95,0.00
1745685003,31.32,0.00
1745685362,30.72,0.00
1745685722,30.50,0.00
1745686082,30.09,0.00
1745686443,30.08,0.00
1745686803,29.07,0.00
1745687163,29.06,0.00
1745687522,29.93,0.00
1745687882,28.59,0.00
1745688242,28.78,0.00
1745688603,28.78,0.00
1745688963,28.17,0.00
1745689323,28.41,0.00
1745689682,28.23,0.00
1745690042,27.97,0.00
1745690402,27.95,0.00
1745690763,27.94,0.00
1745691123,28.10,0.00
1745691482,28.54,0.00
1745691843,28.08,0.00
1745692203,28.07,0.00
1745692563,28.09,0.00
1745692922,29.23,0.00
1745693282,28.99,0.00
1745693642,28.73,0.00
1745694003,28.23,0.00
1745694363,28.68,0.00
1745694723,28.04,0.00
1745695082,28.04,0.00
1745695442,28.28,0.00
1745695802,28.11,0.00
1745696163,28.36,0.00
1745696523,28.34,0.00
1745696883,27.71,0.00
1745697242,28.57,0.00
1745697602,28.76,0.00
1745697962,28.25,0.00
1745698323,28.04,0.00
1745698683,28.06,0.00
1745699043,28.04,0.00
1745699402,28.47,0.00
1745699762,27.91,0.00
1745700122,27.51,0.00
1745700483,27.51,0.00
1745700843,27.29,0.00
1745701203,27.05,0.00
1745701562,27.05,0.00
1745701922,26.86,0.00
1745702282,26.69,0.00
1745702643,26.24,0.00
1745703003,26.38,0.00
1745703363,25.83,0.00
1745703722,25.85,0.00
1745704082,26.19,0.00
1745704442,26.21,0.00
1745704803,26.23,0.00
1745705163,26.56,0.00
1745705523,26.42,0.00
1745705882,26.00,0.00
1745706242,25.81,0.00
1745706602,25.83,0.00
1745706962,25.82,0.00
1745707323,25.81,0.00
1745707683,25.79,0.00
1745708043,25.63,0.00
1745708402,25.39,0.00
1745708762,25.38,0.00
1745709122,25.25,0.00
1745709483,25.10,0.00
1745709843,25.08,0.00
1745710203,24.85,0.00
1745710562,24.64,0.00
1745710922,24.62,0.00
1745711282,24.45,0.00
1745711643,24.43,0.00
1745712003,24.23,0.00
1745712363,24.22,0.00
1745712722,24.20,0.00
1745713082,24.01,0.00
1745713442,24.01,0.00
1745713802,23.99,0.00
1745714162,23.98,0.00
1745714522,23.83,0.00
1745714883,23.84,0.00
1745715243,23.83,0.00
1745715602,23.82,0.00
1745715962,23.82,0.00
1745716322,23.81,0.00
1745716683,23.79,0.00
1745717043,23.77,0.00
1745717403,23.76,0.00
1745717762,23.74,0.00
1745718122,23.73,0.00
1745718482,23.73,0.00
1745718842,23.71,0.00
1745719203,23.69,0.00
1745719563,23.67,0.00
1745719923,23.53,0.00
1745720282,23.52,0.00
1745720642,23.50,0.00
1745721002,23.49,0.00
1745721363,23.48,0.00
1745721723,23.46,0.00
1745722083,23.32,0.00
1745722442,23.33,0.00
1745722802,23.34,0.00
1745723162,23.35,0.00
1745723523,23.34,0.00
1745723883,23.33,0.00
1745724243,23.32,0.00
1745724602,23.17,0.00
1745724962,23.17,0.00
1745725322,23.16,0.00
1745725683,23.15,0.00
1745726043,23.14,0.00
1745726403,22.99,0.00
1745726762,23.00,0.00
1745727122,23.00,0.00
1745727482,23.00,0.00
1745727843,22.98,0.00
1745728203,22.98,0.00
1745728563,22.97,0.00
1745728922,22.84,0.00
1745729282,22.85,0.00
1745729642,22.86,0.00
1745730002,22.85,0.00
1745730363,22.85,0.00
1745730723,22.71,0.00
1745731083,22.73,0.00
1745731442,22.73,0.00
1745731802,22.72,0.00
1745732162,22.70,0.00
1745732523,22.69,0.00
1745732883,22.47,0.00
1745733243,22.47,0.00
1745733602,22.47,0.00
1745733962,22.47,0.00
1745734322,22.33,0.00
1745734683,22.36,0.00
1745735043,22.35,0.00
1745735403,22.22,0.00
1745735762,22.21,0.00
1745736122,22.21,0.00
1745736482,22.21,0.00
1745736843,22.19,0.00
1745737203,21.99,0.00
1745737563,21.98,0.00
1745737922,21.98,0.00
1745738282,21.96,0.00
1745738642,21.95,0.00
1745739003,21.93,0.00
1745739363,21.77,0.00
1745739722,21.76,0.00
1745740083,21.75,0.00
1745740443,21.74,0.00
1745740803,21.87,0.00
1745741162,21.86,0.00
1745741522,21.67,0.00
1745741882,21.65,0.00
1745742243,21.66,0.00
1745742603,21.68,0.00
1745742963,21.70,0.00
1745743322,21.71,0.00
1745743682,21.71,0.00
1745744042,21.53,0.00
1745744403,21.51,0.00
1745744763,21.31,0.00
1745745123,21.32,0.00
1745745482,21.18,0.00
1745745842,20.99,0.00
1745746202,20.98,0.00
1745746563,20.95,0.00
1745746923,20.73,0.00
1745747282,20.70,0.00
1745747642,20.71,0.00
1745748003,20.41,0.00
1745748363,20.40,0.00
1745748723,20.39,0.00
1745749082,20.25,0.00
1745749442,20.12,0.00
1745749803,19.94,0.00
1745750163,19.94,0.00
1745750523,19.94,0.00
1745750882,19.94,0.00
1745751242,19.93,0.00
1745751602,19.94,0.00
1745751963,19.94,0.00
1745752323,19.95,0.00
1745752683,19.96,0.00
1745753042,20.10,0.00
1745753402,20.10,0.00
1745753762,20.09,0.00
1745754122,20.37,0.00
1745754483,20.39,0.00
1745754843,20.54,0.00
1745755203,20.36,0.00
1745755562,20.35,0.00
1745755922,20.08,0.00
1745756282,20.20,0.00
1745756643,20.20,0.00
1745757003,20.21,0.00
1745757363,20.46,0.00
1745757722,20.45,0.00
1745758082,20.62,0.00
1745758442,20.36,0.00
1745758803,20.34,0.00
1745759163,20.99,0.00
1745759523,21.01,0.00
1745759882,20.98,0.00
1745760242,21.62,0.00
1745760602,21.41,0.00
1745760963,21.16,0.00
1745761323,20.75,0.00
1745761683,20.95,0.00
1745762042,21.12,0.00
1745762402,21.48,0.00
1745762762,21.48,0.00
1745763123,21.69,0.00
1745763482,22.11,0.00
1745763842,21.62,0.00
1745764203,23.28,0.00
1745764563,22.29,0.00
1745764923,23.28,0.00
1745765282,23.25,0.00
1745765642,23.41,0.00
1745766002,23.10,0.00
1745766362,23.48,0.00
1745766722,24.78,0.00
1745767082,24.02,0.00
1745767443,24.47,0.00
1745767803,24.30,0.00
1745768162,24.29,0.00
1745768522,24.59,0.00
1745768883,24.25,0.00
1745769243,23.48,0.00
1745769603,24.19,0.00
1745769962,23.74,0.00
1745770322,24.09,0.00
1745770682,24.08,0.00
1745771043,24.35,0.00
1745771403,24.79,0.00
1745771762,24.60,0.00
1745772122,24.84,0.00
1745772482,26.06,0.00
1745772843,24.73,0.00
1745773203,24.32,0.00
1745773562,24.84,0.00
1745773922,24.48,0.00
1745774282,24.71,0.00
1745774643,24.69,0.00
1745775003,23.91,0.00
1745775363,23.93,0.00
1745775722,24.08,0.00
1745776082,24.09,0.00
1745776442,24.25,0.00
1745776803,24.61,0.00
1745777163,24.63,0.00
1745777522,25.62,0.00
1745777883,25.22,0.00
1745778243,25.53,0.00
1745778603,24.84,0.00
1745778963,25.32,0.00
1745779323,24.87,0.00
1745779683,24.90,0.00
1745780042,24.91,0.00
1745780402,24.46,0.00
1745780762,23.70,0.00
1745781123,24.02,0.00
1745781483,24.18,0.00
1745781842,23.66,0.00
1745782202,23.12,0.00
1745782562,23.40,0.00
1745782922,23.14,0.00
1745783283,23.16,0.00
1745783643,23.17,0.00
1745784003,23.16,0.00
1745784363,23.17,0.00
1745784723,23.31,0.00
1745785083,22.92,0.00
1745785442,23.32,0.00
1745785802,22.68,0.00
1745786162,23.34,0.00
1745786523,23.57,0.00
1745786883,22.88,0.00
1745787242,22.89,0.00
1745787602,23.05,0.00
1745787962,23.07,0.00
1745788323,22.70,0.00
1745788683,22.56,0.00
1745789043,22.40,0.00
1745789402,22.55,0.00
1745789762,22.30,0.00
1745790122,22.29,0.00
1745790483,22.49,0.00
1745790843,22.14,0.00
1745791202,22.29,0.00
1745791562,21.85,0.00
1745791923,21.88,0.00
1745792283,21.87,0.00
1745792643,22.02,0.00
1745793002,21.54,0.00
1745793362,21.69,0.00
1745793722,21.67,0.00
1745794083,21.68,0.00
1745794443,21.66,0.00
1745794802,21.24,0.00
1745795162,21.24,0.00
1745795522,21.03,0.00
1745795883,21.02,0.00
1745796243,21.02,0.00
1745796603,21.00,0.00
1745796963,20.76,0.00
1745797323,20.74,0.00
1745797683,20.54,0.00
1745798042,20.54,0.00
1745798402,20.38,0.00
1745798762,20.35,0.00
1745799123,20.37,0.00
1745799483,20.34,0.00
1745799843,20.32,0.00
1745800202,20.31,0.00
1745800562,20.31,0.00
1745800922,20.11,0.00
1745801282,20.12,0.00
1745801643,20.13,0.00
1745802003,20.13,0.00
1745802363,20.11,0.00
1745802722,20.09,0.00
1745803082,20.08,0.00
1745803442,19.85,0.00
1745803803,20.01,0.00
1745804163,20.01,0.00
1745804523,19.98,0.00
1745804882,19.82,0.00
1745805242,19.81,0.00
1745805603,19.79,0.00
1745805963,19.64,0.00
1745806323,19.47,0.00
1745806682,19.46,0.00
1745807042,19.28,0.00
1745807402,19.30,0.00
1745807762,19.31,0.00
1745808123,19.43,0.00
1745808483,19.46,0.00
1745808843,19.48,0.00
1745809202,19.49,0.00
1745809562,19.23,0.00
1745809922,19.05,0.00
1745810283,19.07,0.00
1745810643,18.87,0.00
1745811002,18.66,0.00
1745811362,18.91,0.00
1745811722,18.90,0.00
1745812083,18.63,0.00
1745812443,18.63,0.00
1745812803,18.60,0.00
1745813162,18.38,0.00
1745813522,18.35,0.00
1745813882,18.00,0.00
1745814242,18.02,0.00
1745814603,18.29,0.00
1745814963,18.14,0.00
1745815323,18.12,0.00
1745815682,17.86,0.00
1745816042,17.63,0.00
1745816402,17.63,0.00
1745816763,17.32,0.00
1745817123,17.35,0.00
1745817483,17.71,0.00
1745817842,17.55,0.00
1745818202,17.40,0.00
1745818562,17.41,0.00
1745818923,17.40,0.00
1745819283,17.40,0.00
1745819643,17.17,0.00
1745820002,17.14,0.00
1745820362,17.14,0.00
1745820722,17.12,0.00
1745821083,16.85,0.00
1745821443,17.33,0.00
1745821803,17.46,0.00
1745822162,17.31,0.00
1745822522,17.30,0.00
1745822882,17.15,0.00
1745823242,17.16,0.00
1745823603,17.18,0.00
1745823963,17.17,0.00
1745824323,17.15,0.00
1745824682,16.85,0.00
1745825042,17.01,0.00
1745825402,17.15,0.00
1745825763,17.13,0.00
1745826123,17.10,0.00
1745826483,17.71,0.00
1745826842,18.73,0.00
1745827202,18.96,0.00
1745827562,18.97,0.00
1745827923,19.13,0.00
1745828283,19.27,0.00
1745828643,19.24,0.00
1745829002,19.25,0.00
1745829363,19.24,0.00
1745829723,19.38,0.00
1745830083,19.39,0.00
1745830442,19.40,0.00
1745830802,19.41,0.00
1745831162,19.26,0.00
1745831523,19.44,0.00
1745831883,19.45,0.00
1745832243,19.46,0.00
1745832602,19.48,0.00
1745832963,19.66,0.00
1745833323,19.65,0.00
1745833682,19.64,0.00
1745834042,19.62,0.00
1745834402,19.59,0.00
1745834763,19.39,0.00
1745835123,19.41,0.00
1745835483,19.40,0.00
1745835842,19.39,0.00
1745836202,19.42,0.00
1745836562,19.43,0.00
1745836923,19.65,0.00
1745837283,19.68,0.00
1745837643,19.70,0.00
1745838002,20.01,0.00
1745838362,20.01,0.00
1745838722,20.14,0.00
1745839083,20.32,0.00
1745839443,20.34,0.00
1745839803,20.49,0.00
1745840162,20.51,0.00
1745840522,20.51,0.00
1745840882,20.52,0.00
1745841243,20.55,0.00
1745841603,19.83,0.00
1745841963,19.85,0.00
1745842323,20.03,0.00
1745842682,20.06,0.00
1745843042,20.38,0.00
1745843402,20.37,0.00
1745843763,20.61,0.00
1745844123,20.83,0.00
1745844483,21.02,0.00
1745844842,21.30,0.00
1745845202,21.52,0.00
1745845562,21.54,0.00
1745845922,21.81,0.00
1745846283,22.20,0.00
1745846643,22.18,0.00
1745847003,22.45,0.00
1745847362,22.80,0.00
1745847722,22.97,0.00
1745848082,22.94,0.00
1745848443,23.31,0.00
1745848803,23.32,0.00
1745849163,23.31,0.00
1745849522,25.18,0.00
1745849882,25.18,0.00
1745850242,25.00,0.00
1745850603,25.34,0.00
1745850963,25.82,0.00
1745851323,25.65,0.00
1745851682,25.38,0.00
1745852042,26.58,0.00
1745852402,26.41,0.00
1745852763,26.15,0.00
1745853123,26.43,0.00
1745853482,25.58,0.00
1745853842,25.39,0.00
1745854202,25.37,0.00
1745854562,26.08,0.00
1745854922,26.09,0.00
1745855282,26.09,0.00
1745855642,26.08,0.00
1745856002,26.23,0.00
1745856363,25.92,0.00
1745856723,26.55,0.00
1745857083,26.13,0.00
1745857442,25.96,0.00
1745857802,26.74,0.00
1745858162,25.75,0.00
1745858522,25.97,0.00
1745858883,25.56,0.00
1745859243,26.12,0.00
1745859603,26.10,0.00
1745859962,26.29,0.00
1745860322,25.72,0.00
1745860682,25.17,0.00
1745861043,25.31,0.00
1745861403,25.30,0.00
1745861762,25.14,0.00
1745862122,25.78,0.00
1745862482,25.99,0.00
1745862842,25.69,0.00
1745863203,25.70,0.00
1745863563,26.24,0.00
1745863922,26.24,0.00
1745864282,26.56,0.00
1745864643,26.42,0.00
1745865003,26.39,0.00
1745865363,26.39,0.00
1745865722,26.57,0.00
1745866082,26.71,0.00
1745866443,26.32,0.00
1745866803,26.57,0.00
1745867163,25.45,0.00
1745867523,24.49,0.00
1745867882,24.23,0.00
1745868242,24.69,0.00
1745868602,24.39,0.00
1745868963,24.63,0.00
1745869323,25.15,0.00
1745869683,24.17,0.00
1745870042,24.00,0.00
1745870402,24.44,0.00
1745870762,23.83,0.00
1745871123,24.05,0.00
1745871483,24.07,0.00
1745871843,23.90,0.00
1745872202,24.28,0.00
1745872562,24.09,0.00
1745872923,23.87,0.00
1745873283,23.32,0.00
1745873643,23.70,0.00
1745874002,23.10,0.00
1745874362,23.31,0.00
1745874722,23.45,0.00
1745875082,23.44,0.00
1745875443,23.44,0.00
1745875803,23.27,0.00
1745876163,23.42,0.00
1745876522,23.19,0.00
1745876882,23.22,0.00
1745877242,23.07,0.00
1745877603,23.06,0.00
1745877963,23.26,0.00
1745878323,23.02,0.00
1745878683,23.02,0.00
1745879043,23.00,0.00
1745879402,22.77,0.00
1745879762,22.78,0.00
1745880122,22.62,0.00
1745880483,22.61,0.00
1745880842,22.61,0.00
1745881202,22.59,0.00
1745881563,22.38,0.00
1745881923,22.37,0.00
1745882283,22.19,0.00
1745882642,22.17,0.00
1745883002,22.01,0.00
1745883362,22.00,0.00
1745883723,21.97,0.00
1745884083,21.83,0.00
1745884443,21.81,0.00
1745884802,21.65,0.00
1745885162,21.63,0.00
1745885522,21.46,0.00
1745885883,21.46,0.00
1745886243,21.45,0.00
1745886603,21.42,0.00
1745886963,21.41,0.00
1745887323,21.27,0.00
1745887682,21.26,0.00
1745888042,21.26,0.00
1745888402,21.24,0.00
1745888763,21.23,0.00
1745889123,21.21,0.00
1745889483,21.07,0.00
1745889842,21.07,0.00
1745890202,21.06,0.00
1745890562,21.04,0.00
1745890923,21.02,0.00
1745891283,21.01,0.00
1745891643,20.87,0.00
1745892002,20.89,0.00
1745892362,20.90,0.00
1745892722,20.90,0.00
1745893082,20.89,0.00
1745893443,20.87,0.00
